"","X","ID","Site","Genus_species","datetime2","DEP","SHADE","BT","TC_interp","TC","AT","TA_interp","TA1m","diff_TC","diff_TA","species","site","region"
"515",5657,"855_L","L","Ctenophorus isolepis","1978-08-24 14:05:00",-2.5,50,37,30.86,13.2694535066798,24.6,20.24,11.1004457278573,6.1,4.4,"C_isolepis","AUSL","Australia"
"516",10446,"3862_R","R","Ctenophorus isolepis","1979-03-09 07:10:00",0,50,28.9,36.72,40.3877358932197,22.3,21.74,35.6540366301632,-7.8,0.6,"C_isolepis","AUSR","Australia"
"517",113340,"25719_R","R","Ctenophorus isolepis","1990-12-02 17:00:00",0,30,34.5,41.88,26.9633440529186,33.6,40.44,30.126810215054,-7.4,-6.8,"C_isolepis","AUSR","Australia"
"518",9130,"2467_R","R","Ctenophorus isolepis","1979-01-15 08:35:00",-5,50,33.8,40.48,48.2079637868986,30.4,34.68,43.6739473188025,-6.7,-4.3,"C_isolepis","AUSR","Australia"
"519",7238,"1070_R","R","Ctenophorus isolepis","1978-10-29 13:07:00",-2.5,50,32.6,38.02,22.1545626345218,19.2,23.49,20.8550222946717,-5.4,-4.3,"C_isolepis","AUSR","Australia"
"520",10529,"3944_R","R","Ctenophorus isolepis","1979-03-12 07:55:00",0,50,32.9,38.28,41.944357750045,30.5,27.22,38.2434715532132,-5.4,3.3,"C_isolepis","AUSR","Australia"
"521",9204,"2531_R","R","Ctenophorus isolepis","1979-01-18 07:30:00",-5,50,33.9,38.23,44.8310458449315,30.5,27.23,42.7542296418006,-4.3,3.3,"C_isolepis","AUSR","Australia"
"522",9207,"2536_R","R","Ctenophorus isolepis","1979-01-18 11:12:00",0,42,39.2,43.36,38.9676904584633,37.7,40.84,39.3228500963507,-4.2,-3.1,"C_isolepis","AUSR","Australia"
"523",6996,"945_R","R","Ctenophorus isolepis","1978-10-19 10:30:00",-2.5,50,34.1,38.13,20.60842600183,24.2,21.93,19.2002575659656,-4,2.3,"C_isolepis","AUSR","Australia"
"524",7344,"1154_R","R","Ctenophorus isolepis","1978-11-02 17:09:00",-2.5,50,33.8,37.77,25.2496920099503,29.2,29.81,21.5713647867043,-4,-0.6,"C_isolepis","AUSR","Australia"
"525",9129,"2470_R","R","Ctenophorus isolepis","1979-01-15 09:15:00",-5,50,38.2,41.59,48.2079637868986,31.6,38.52,43.6739473188025,-3.4,-6.9,"C_isolepis","AUSR","Australia"
"526",7310,"1120_R","R","Ctenophorus isolepis","1978-11-01 10:15:00",0,0,35,38.32,37.2884642146546,24.5,25.68,27.713053056622,-3.3,-1.2,"C_isolepis","AUSR","Australia"
"527",9578,"2750_R","R","Ctenophorus isolepis","1979-02-02 09:01:00",0,39,35.6,38.53,38.7424749418869,20.8,25.68,31.8150677570178,-2.9,-4.9,"C_isolepis","AUSR","Australia"
"528",10570,"4053_R","R","Ctenophorus isolepis","1979-03-13 17:12:00",0,0,35.2,38.09,28.550481059438,32,32.74,28.5538439026184,-2.9,-0.7,"C_isolepis","AUSR","Australia"
"529",8746,"2248_R","R","Ctenophorus isolepis","1978-12-30 09:58:00",0,50,37.3,40.14,42.1817505773908,34.7,36.72,40.2049553725878,-2.8,-2,"C_isolepis","AUSR","Australia"
"530",10571,"4048_R","R","Ctenophorus isolepis","1979-03-13 17:25:00",0,0,34.8,37.62,28.550481059438,32,32.57,28.5538439026184,-2.8,-0.6,"C_isolepis","AUSR","Australia"
"531",7790,"1580_R","R","Ctenophorus isolepis","1978-11-20 17:34:00",-2.5,50,33.8,36.38,17.6864559397631,29.6,29.07,20.2432675351653,-2.6,0.5,"C_isolepis","AUSR","Australia"
"532",9186,"2522_R","R","Ctenophorus isolepis","1979-01-17 14:25:00",-2.5,50,39,41.61,36.3336567234404,32.4,35.76,25.5531589895609,-2.6,-3.4,"C_isolepis","AUSR","Australia"
"533",10528,"3964_R","R","Ctenophorus isolepis","1979-03-12 08:28:00",0,50,36,38.54,41.944357750045,31,30.13,38.2434715532132,-2.5,0.9,"C_isolepis","AUSR","Australia"
"534",5577,"834_R","R","Ctenophorus isolepis","1978-08-21 09:20:00",0,0,31.3,33.66,29.7496947446523,19.6,15.98,19.9831911957346,-2.4,3.6,"C_isolepis","AUSR","Australia"
"535",9187,"2523_R","R","Ctenophorus isolepis","1979-01-17 15:00:00",-2.5,50,39.5,41.87,34.639343992924,32,36.7,24.8917571921759,-2.4,-4.7,"C_isolepis","AUSR","Australia"
"536",9506,"2708_R","R","Ctenophorus isolepis","1979-01-30 11:11:00",0,24,39.3,41.71,38.8709326888578,35.2,36.6,35.1379590483398,-2.4,-1.4,"C_isolepis","AUSR","Australia"
"537",9610,"2778_R","R","Ctenophorus isolepis","1979-02-03 16:50:00",-2.5,50,36.4,38.66,28.7205294879042,26.5,27.13,19.0552948829354,-2.3,-0.6,"C_isolepis","AUSR","Australia"
"538",9181,"2517_R","R","Ctenophorus isolepis","1979-01-17 09:15:00",0,50,35.6,37.85,39.8122109931647,25.9,28.46,35.9209618057978,-2.2,-2.6,"C_isolepis","AUSR","Australia"
"539",10424,"3838_R","R","Ctenophorus isolepis","1979-03-08 10:02:00",0,36,37.8,39.99,38.6420712795369,36,36.5,34.7501283534708,-2.2,-0.5,"C_isolepis","AUSR","Australia"
"540",7257,"1082_R","R","Ctenophorus isolepis","1978-10-30 07:32:00",0,33,32.8,34.89,38.6344427437016,21,19.1,27.3785010029559,-2.1,1.9,"C_isolepis","AUSR","Australia"
"541",10506,"3924_R","R","Ctenophorus isolepis","1979-03-11 09:58:00",0,50,38.5,40.58,38.9491371351788,37.8,37.11,37.6886822910045,-2.1,0.7,"C_isolepis","AUSR","Australia"
"542",10530,"3951_R","R","Ctenophorus isolepis","1979-03-12 08:30:00",0,50,36.4,38.53,40.4052869880647,32.9,30.33,38.2480701201847,-2.1,2.6,"C_isolepis","AUSR","Australia"
"543",10532,"3967_R","R","Ctenophorus isolepis","1979-03-12 09:35:00",0,42,37.8,39.87,38.5015208254652,32.4,35.53,36.3672794765067,-2.1,-3.1,"C_isolepis","AUSR","Australia"
"544",10536,"3957_R","R","Ctenophorus isolepis","1979-03-12 11:06:00",0,0,40.5,42.62,37.7145870303574,39.5,38.26,33.670665344866,-2.1,1.2,"C_isolepis","AUSR","Australia"
"545",10534,"3955_R","R","Ctenophorus isolepis","1979-03-12 10:36:00",0,0,40,41.91,37.7145870303574,38.2,37.81,33.670665344866,-1.9,0.4,"C_isolepis","AUSR","Australia"
"546",5822,"898_R","R","Ctenophorus isolepis","1978-08-31 13:20:00",-2.5,50,36.2,38.02,17.7289906229899,22.4,21.73,16.6102268836019,-1.8,0.7,"C_isolepis","AUSR","Australia"
"547",7754,"1558_R","R","Ctenophorus isolepis","1978-11-19 10:00:00",0,0,35.8,37.62,36.1205326219535,22.6,20.61,25.9695178924102,-1.8,2,"C_isolepis","AUSR","Australia"
"548",9528,"2721_R","R","Ctenophorus isolepis","1979-01-31 07:05:00",-5,50,35.1,36.87,47.3471268534955,29.4,26.55,43.2363561120352,-1.8,2.8,"C_isolepis","AUSR","Australia"
"549",10344,"3677_R","R","Ctenophorus isolepis","1979-03-05 09:50:00",0,36,36.3,38.09,38.5776797643899,30.6,33.17,33.8007585935357,-1.8,-2.6,"C_isolepis","AUSR","Australia"
"550",7286,"1103_R","R","Ctenophorus isolepis","1978-10-31 11:52:00",-2.5,50,37.2,38.86,27.1580814093874,28,28.83,22.7579195430037,-1.7,-0.8,"C_isolepis","AUSR","Australia"
"551",8098,"1792_R","R","Ctenophorus isolepis","1978-12-03 13:30:00",-2.5,50,36,37.66,27.9265297763542,22.2,25.86,16.3658166546981,-1.7,-3.7,"C_isolepis","AUSR","Australia"
"552",10566,"4049_R","R","Ctenophorus isolepis","1979-03-13 15:04:00",0,0,37.1,38.77,29.3035011624582,34.8,34.33,29.0365155467619,-1.7,0.5,"C_isolepis","AUSR","Australia"
"553",5796,"887_R","R","Ctenophorus isolepis","1978-08-30 11:45:00",-2.5,50,36.7,38.33,17.9056687353655,22,21.07,15.8026847060522,-1.6,0.9,"C_isolepis","AUSR","Australia"
"554",8703,"2207_R","R","Ctenophorus isolepis","1978-12-28 17:00:00",-2.5,50,37,38.49,23.3461846430255,29.5,31.8,23.3208069319906,-1.5,-2.3,"C_isolepis","AUSR","Australia"
"555",9430,"2650_R","R","Ctenophorus isolepis","1979-01-27 14:59:00",-2.5,50,40,41.54,34.2391707838494,34.3,37.09,24.958394571346,-1.5,-2.8,"C_isolepis","AUSR","Australia"
"556",9281,"2583_R","R","Ctenophorus isolepis","1979-01-21 10:05:00",0,39,37.4,38.68,38.2444654617008,25.5,30.89,32.2206285225863,-1.3,-5.4,"C_isolepis","AUSR","Australia"
"557",10425,"3839_R","R","Ctenophorus isolepis","1979-03-08 10:28:00",0,36,39.5,40.76,38.6420712795369,35.5,36.83,34.7501283534708,-1.3,-1.3,"C_isolepis","AUSR","Australia"
"558",10505,"3928_R","R","Ctenophorus isolepis","1979-03-11 09:55:00",0,50,39.2,40.47,38.9491371351788,38.2,37,37.6886822910045,-1.3,1.2,"C_isolepis","AUSR","Australia"
"559",7283,"1099_R","R","Ctenophorus isolepis","1978-10-31 09:06:00",0,27,37.5,38.74,38.293229552263,22.7,24.72,27.7101476329247,-1.2,-2,"C_isolepis","AUSR","Australia"
"560",7781,"1567_R","R","Ctenophorus isolepis","1978-11-20 08:45:00",0,33,36.3,37.47,38.4589767903533,27.4,25.47,32.4233109828612,-1.2,1.9,"C_isolepis","AUSR","Australia"
"561",8840,"2322_R","R","Ctenophorus isolepis","1979-01-03 07:30:00",-5,50,37.4,38.65,46.3720730722966,35,31.97,44.8295516839827,-1.2,3,"C_isolepis","AUSR","Australia"
"562",9650,"2798_R","R","Ctenophorus isolepis","1979-02-05 09:17:00",0,48,37.4,38.59,37.9862619079756,24.8,28.32,32.8999543954271,-1.2,-3.5,"C_isolepis","AUSR","Australia"
"563",10568,"4052_R","R","Ctenophorus isolepis","1979-03-13 16:07:00",0,0,37.2,38.41,28.9327309637313,31,34.11,28.8475352516106,-1.2,-3.1,"C_isolepis","AUSR","Australia"
"564",8704,"2208_R","R","Ctenophorus isolepis","1978-12-28 16:45:00",-2.5,50,37.5,38.56,23.3461846430255,30.5,32.19,23.3208069319906,-1.1,-1.7,"C_isolepis","AUSR","Australia"
"565",9153,"2493_R","R","Ctenophorus isolepis","1979-01-16 07:32:00",0,50,37.4,38.51,42.3511604552975,26.2,28.52,37.7155373860199,-1.1,-2.3,"C_isolepis","AUSR","Australia"
"566",9527,"2722_R","R","Ctenophorus isolepis","1979-01-31 07:16:00",-5,50,36.2,37.27,47.3471268534955,29.9,26.77,43.2363561120352,-1.1,3.1,"C_isolepis","AUSR","Australia"
"567",106348,"24384_R","R","Ctenophorus isolepis","1990-02-14 09:38:00",0,33,37.3,38.42,38.9801415602363,30.5,29.54,34.8569507402861,-1.1,1,"C_isolepis","AUSR","Australia"
"568",5797,"889_R","R","Ctenophorus isolepis","1978-08-30 13:04:00",-2.5,50,37.4,38.44,16.8271009208789,23.2,21.96,15.3522992107119,-1,1.2,"C_isolepis","AUSR","Australia"
"569",6995,"943_R","R","Ctenophorus isolepis","1978-10-19 09:53:00",0,0,37,37.95,37.2837524930475,24,20.11,22.3405986214081,-1,3.9,"C_isolepis","AUSR","Australia"
"570",7340,"1151_R","R","Ctenophorus isolepis","1978-11-02 13:28:00",-2.5,50,39.8,40.82,29.5464365476664,32,33.77,25.1140985404665,-1,-1.8,"C_isolepis","AUSR","Australia"
"571",7362,"1171_R","R","Ctenophorus isolepis","1978-11-03 08:13:00",0,42,36.8,37.75,38.9628395182106,30,27.5,35.8114157210524,-1,2.5,"C_isolepis","AUSR","Australia"
"572",10020,"3227_R","R","Ctenophorus isolepis","1979-02-20 16:53:00",-2.5,50,37.7,38.73,28.5330730673403,34.7,33.53,23.0221947669236,-1,1.2,"C_isolepis","AUSR","Australia"
"573",10531,"3953_R","R","Ctenophorus isolepis","1979-03-12 08:56:00",0,50,37.5,38.52,40.4052869880647,33,32.9,38.2480701201847,-1,0.1,"C_isolepis","AUSR","Australia"
"574",7758,"1561_R","R","Ctenophorus isolepis","1978-11-19 11:40:00",-2.5,50,37,37.85,22.0060007949925,25,25.56,21.2629156788621,-0.9,-0.6,"C_isolepis","AUSR","Australia"
"575",7780,"1575_R","R","Ctenophorus isolepis","1978-11-20 08:53:00",0,33,37.3,38.18,38.4589767903533,27.6,25.77,32.4233109828612,-0.9,1.8,"C_isolepis","AUSR","Australia"
"576",9182,"2518_R","R","Ctenophorus isolepis","1979-01-17 09:30:00",0,45,37,37.87,38.8266581046437,24.5,29.45,34.6133432475015,-0.9,-4.9,"C_isolepis","AUSR","Australia"
"577",9188,"2524_R","R","Ctenophorus isolepis","1979-01-17 15:50:00",-2.5,50,39.2,40.15,33.4926045835853,33.9,36.05,24.7788590985478,-0.9,-2.1,"C_isolepis","AUSR","Australia"
"578",9651,"2801_R","R","Ctenophorus isolepis","1979-02-05 08:50:00",0,48,37,37.88,37.9862619079756,23,26.39,32.8999543954271,-0.9,-3.4,"C_isolepis","AUSR","Australia"
"579",10307,"3627_R","R","Ctenophorus isolepis","1979-03-04 11:25:00",0,0,38.8,39.72,36.9119900324141,31,34.19,31.7375791853342,-0.9,-3.2,"C_isolepis","AUSR","Australia"
"580",10423,"3836_R","R","Ctenophorus isolepis","1979-03-08 09:14:00",0,50,37.5,38.35,38.8119482083267,34,34.35,36.6412421192067,-0.9,-0.4,"C_isolepis","AUSR","Australia"
"581",8816,"2307_R","R","Ctenophorus isolepis","1979-01-02 08:22:00",-5,50,38.4,39.19,44.8877720418624,34.6,33.29,44.231870029341,-0.8,1.3,"C_isolepis","AUSR","Australia"
"582",9448,"2667_R","R","Ctenophorus isolepis","1979-01-28 09:15:00",0,50,38.4,39.16,42.4026032552902,32.4,34.77,38.5727908846333,-0.8,-2.4,"C_isolepis","AUSR","Australia"
"583",10316,"3655_R","R","Ctenophorus isolepis","1979-03-04 16:37:00",-2.5,50,37.8,38.6,31.380847747806,33.5,34.08,24.3193824353536,-0.8,-0.6,"C_isolepis","AUSR","Australia"
"584",10346,"3704_R","R","Ctenophorus isolepis","1979-03-05 10:40:00",0,0,39,39.81,35.1409947533975,34,35.26,31.3107951129177,-0.8,-1.3,"C_isolepis","AUSR","Australia"
"585",7020,"950_R","R","Ctenophorus isolepis","1978-10-20 11:20:00",-2.5,50,38.1,38.78,22.8450217786403,26.3,27.78,19.4949650525322,-0.7,-1.5,"C_isolepis","AUSR","Australia"
"586",8120,"1803_R","R","Ctenophorus isolepis","1978-12-04 10:24:00",0,21,37.8,38.52,37.9940995982975,22.8,24.42,26.7961256083027,-0.7,-1.6,"C_isolepis","AUSR","Australia"
"587",8721,"2218_R","R","Ctenophorus isolepis","1978-12-29 09:14:00",0,50,37.3,38.04,38.8413943471191,30,29.21,36.6636735611215,-0.7,0.8,"C_isolepis","AUSR","Australia"
"588",9214,"2541_R","R","Ctenophorus isolepis","1979-01-18 17:10:00",-2.5,50,42.1,42.77,33.7486598223352,39.8,42.01,29.1255569330704,-0.7,-2.2,"C_isolepis","AUSR","Australia"
"589",9511,"2716_R","R","Ctenophorus isolepis","1979-01-30 16:20:00",-2.5,50,41.3,42.01,34.427450812367,36.8,38.78,27.1783229806919,-0.7,-2,"C_isolepis","AUSR","Australia"
"590",9989,"3205_R","R","Ctenophorus isolepis","1979-02-19 11:20:00",0,0,38,38.67,37.8551913955849,30.5,34.34,29.5559651601491,-0.7,-3.8,"C_isolepis","AUSR","Australia"
"591",10314,"3652_R","R","Ctenophorus isolepis","1979-03-04 14:30:00",-2.5,50,40,40.71,33.3150298939112,34.3,35.62,25.2525030304991,-0.7,-1.3,"C_isolepis","AUSR","Australia"
"592",106517,"24563_R","R","Ctenophorus isolepis","1990-02-21 10:03:00",0,21,38.1,38.81,38.397213215638,33.9,30.2,32.5586094079384,-0.7,3.7,"C_isolepis","AUSR","Australia"
"593",5823,"899_R","R","Ctenophorus isolepis","1978-08-31 13:40:00",-2.5,50,37.3,37.92,16.504896111699,23.4,21.79,12.3204214909608,-0.6,1.6,"C_isolepis","AUSR","Australia"
"594",9154,"2494_R","R","Ctenophorus isolepis","1979-01-16 07:37:00",0,50,37.9,38.49,42.3511604552975,26.1,28.59,37.7155373860199,-0.6,-2.5,"C_isolepis","AUSR","Australia"
"595",8141,"1812_R","R","Ctenophorus isolepis","1978-12-05 07:15:00",0,48,33.6,34.15,38.3231658720664,23.6,20.49,31.7886388904271,-0.5,3.1,"C_isolepis","AUSR","Australia"
"596",9429,"2647_R","R","Ctenophorus isolepis","1979-01-27 14:02:00",-2.5,50,40.2,40.68,35.8478991039754,33.9,35.23,25.7044469275391,-0.5,-1.3,"C_isolepis","AUSR","Australia"
"597",9451,"2665_R","R","Ctenophorus isolepis","1979-01-28 08:48:00",0,50,38.2,38.69,42.4026032552902,30.8,32.27,38.5727908846333,-0.5,-1.5,"C_isolepis","AUSR","Australia"
"598",9474,"2686_R","R","Ctenophorus isolepis","1979-01-29 08:15:00",0,50,38,38.55,42.9264649502291,32.1,29.68,38.8332279050739,-0.5,2.4,"C_isolepis","AUSR","Australia"
"599",10567,"4051_R","R","Ctenophorus isolepis","1979-03-13 16:01:00",0,0,37.9,38.4,28.9327309637313,31,34.25,28.8475352516106,-0.5,-3.2,"C_isolepis","AUSR","Australia"
"600",10318,"3654_R","R","Ctenophorus isolepis","1979-03-04 16:31:00",-2.5,50,38.2,38.59,31.380847747806,33.5,34.28,24.3193824353536,-0.4,-0.8,"C_isolepis","AUSR","Australia"
"601",10586,"4092_R","R","Ctenophorus isolepis","1979-03-14 08:25:00",-5,50,39.1,39.45,44.3952923706641,35,33.6,40.9678038784194,-0.4,1.4,"C_isolepis","AUSR","Australia"
"602",7312,"1118_R","R","Ctenophorus isolepis","1978-11-01 10:00:00",0,0,38,38.32,37.2884642146546,25,25.05,27.713053056622,-0.3,-0.1,"C_isolepis","AUSR","Australia"
"603",8728,"2222_R","R","Ctenophorus isolepis","1978-12-29 16:28:00",-2.5,50,38.5,38.79,27.8566131592546,34.7,35.98,26.839937485121,-0.3,-1.3,"C_isolepis","AUSR","Australia"
"604",8842,"2324_R","R","Ctenophorus isolepis","1979-01-03 09:59:00",-5,50,40.4,40.71,45.2235768906009,42,44.09,43.8898879503644,-0.3,-2.1,"C_isolepis","AUSR","Australia"
"605",9213,"2540_R","R","Ctenophorus isolepis","1979-01-18 16:30:00",-2.5,50,43.9,44.18,33.7486598223352,40.6,42.94,29.1255569330704,-0.3,-2.3,"C_isolepis","AUSR","Australia"
"606",10037,"3238_R","R","Ctenophorus isolepis","1979-02-21 10:25:00",0,45,40.6,40.91,38.2601975970868,36.5,36.65,34.3166551932861,-0.3,-0.1,"C_isolepis","AUSR","Australia"
"607",10429,"3829_R","R","Ctenophorus isolepis","1979-03-08 13:30:00",-2.5,50,41.7,42.01,33.6341984909352,38.3,37.52,25.9113295748074,-0.3,0.8,"C_isolepis","AUSR","Australia"
"608",7389,"1192_R","R","Ctenophorus isolepis","1978-11-04 10:58:00",-2.5,50,38.2,38.37,25.2702861493567,33.6,32.21,27.8564376561488,-0.2,1.4,"C_isolepis","AUSR","Australia"
"609",10313,"3651_R","R","Ctenophorus isolepis","1979-03-04 14:15:00",0,48,40.4,40.61,26.9435127640671,34.5,35.24,28.5804601088879,-0.2,-0.7,"C_isolepis","AUSR","Australia"
"610",10317,"3656_R","R","Ctenophorus isolepis","1979-03-04 16:53:00",-2.5,50,38.4,38.64,31.380847747806,32.4,33.57,24.3193824353536,-0.2,-1.2,"C_isolepis","AUSR","Australia"
"611",9508,"2713_R","R","Ctenophorus isolepis","1979-01-30 13:21:00",0,0,43.8,43.85,28.8019902090471,38.4,38.37,32.2962864866615,-0.1,0,"C_isolepis","AUSR","Australia"
"612",7309,"1123_R","R","Ctenophorus isolepis","1978-11-01 10:27:00",0,0,38.3,38.33,37.2884642146546,25,26.19,27.713053056622,0,-1.2,"C_isolepis","AUSR","Australia"
"613",8385,"2008_R","R","Ctenophorus isolepis","1978-12-15 10:32:00",0,0,38.4,38.42,35.6635662273858,28.8,29.95,28.3632435588531,0,-1.1,"C_isolepis","AUSR","Australia"
"614",8793,"2289_R","R","Ctenophorus isolepis","1979-01-01 08:58:00",-5,50,40.2,40.21,45.2413810309595,27.6,36.38,42.843487843164,0,-8.8,"C_isolepis","AUSR","Australia"
"615",9229,"2553_R","R","Ctenophorus isolepis","1979-01-19 08:18:00",0,50,38,37.99,43.219326540041,27,27.38,39.054337889719,0,-0.4,"C_isolepis","AUSR","Australia"
"616",9479,"2689_R","R","Ctenophorus isolepis","1979-01-29 08:31:00",0,50,38.9,38.89,41.9496537892544,33.5,32.02,39.0001097595679,0,1.5,"C_isolepis","AUSR","Australia"
"617",10447,"3874_R","R","Ctenophorus isolepis","1979-03-09 07:30:00",0,50,35.5,35.55,40.5891835546778,23.7,22.24,36.8911021074644,0,1.5,"C_isolepis","AUSR","Australia"
"618",8199,"1838_R","R","Ctenophorus isolepis","1978-12-07 17:05:00",-2.5,50,38.3,38.18,29.476295329813,35.9,34.83,25.1340707456394,0.1,1.1,"C_isolepis","AUSR","Australia"
"619",8339,"1954_R","R","Ctenophorus isolepis","1978-12-13 12:40:00",-2.5,50,40.4,40.34,34.3631970845184,32.9,34.64,27.9127462545246,0.1,-1.7,"C_isolepis","AUSR","Australia"
"620",9155,"2496_R","R","Ctenophorus isolepis","1979-01-16 08:25:00",0,50,38.3,38.18,42.3511604552975,27.3,30.49,37.7155373860199,0.1,-3.2,"C_isolepis","AUSR","Australia"
"621",10500,"3918_R","R","Ctenophorus isolepis","1979-03-11 08:43:00",0,50,38,37.88,42.4273843177383,35,33.09,39.7923122122935,0.1,1.9,"C_isolepis","AUSR","Australia"
"622",10504,"3922_R","R","Ctenophorus isolepis","1979-03-11 09:23:00",0,50,39.4,39.26,42.4273843177383,36.9,35.8,39.7923122122935,0.1,1.1,"C_isolepis","AUSR","Australia"
"623",8285,"1906_R","R","Ctenophorus isolepis","1978-12-11 07:08:00",0,45,33.2,33.04,37.8575075972482,18.9,18.32,30.4318317587606,0.2,0.6,"C_isolepis","AUSR","Australia"
"624",10301,"3633_R","R","Ctenophorus isolepis","1979-03-04 09:05:00",0,50,38.7,38.51,38.5190940205425,27.1,29.41,35.2656999270605,0.2,-2.3,"C_isolepis","AUSR","Australia"
"625",10340,"3694_R","R","Ctenophorus isolepis","1979-03-05 10:05:00",0,36,38.5,38.3,38.5776797643899,31.5,34.25,33.8007585935357,0.2,-2.8,"C_isolepis","AUSR","Australia"
"626",10376,"3768_R","R","Ctenophorus isolepis","1979-03-06 11:55:00",-2.5,50,38,37.79,36.5914281264894,26,32.21,26.1332175265315,0.2,-6.2,"C_isolepis","AUSR","Australia"
"627",10499,"3923_R","R","Ctenophorus isolepis","1979-03-11 09:27:00",0,50,39.6,39.41,42.4273843177383,37,35.95,39.7923122122935,0.2,1,"C_isolepis","AUSR","Australia"
"628",10535,"3956_R","R","Ctenophorus isolepis","1979-03-12 10:47:00",0,0,42.4,42.24,37.7145870303574,39.6,38.01,33.670665344866,0.2,1.6,"C_isolepis","AUSR","Australia"
"629",7290,"1108_R","R","Ctenophorus isolepis","1978-10-31 16:19:00",-2.5,50,37.5,37.18,22.2791506281637,27,27.12,17.8492575989156,0.3,-0.1,"C_isolepis","AUSR","Australia"
"630",8099,"1793_R","R","Ctenophorus isolepis","1978-12-03 13:35:00",-2.5,50,38,37.73,27.9265297763542,24.2,25.86,16.3658166546981,0.3,-1.7,"C_isolepis","AUSR","Australia"
"631",9450,"2664_R","R","Ctenophorus isolepis","1979-01-28 08:45:00",0,50,39,38.69,42.4026032552902,29.9,31.77,38.5727908846333,0.3,-1.9,"C_isolepis","AUSR","Australia"
"632",10501,"3921_R","R","Ctenophorus isolepis","1979-03-11 09:12:00",0,50,39.1,38.84,42.4273843177383,36.8,35.39,39.7923122122935,0.3,1.4,"C_isolepis","AUSR","Australia"
"633",10533,"3947_R","R","Ctenophorus isolepis","1979-03-12 10:10:00",0,42,41.4,41.14,38.5015208254652,32.8,37.32,36.3672794765067,0.3,-4.5,"C_isolepis","AUSR","Australia"
"634",7258,"1081_R","R","Ctenophorus isolepis","1978-10-30 07:55:00",0,33,33.5,33.15,38.6344427437016,19.4,20.67,27.3785010029559,0.4,-1.3,"C_isolepis","AUSR","Australia"
"635",7292,"1109_R","R","Ctenophorus isolepis","1978-10-31 16:37:00",-2.5,50,36.5,36.12,21.3951860632879,26.5,26.57,17.5066720668092,0.4,-0.1,"C_isolepis","AUSR","Australia"
"636",8100,"1791_R","R","Ctenophorus isolepis","1978-12-03 13:40:00",-2.5,50,38.2,37.81,27.9265297763542,23.7,25.85,16.3658166546981,0.4,-2.2,"C_isolepis","AUSR","Australia"
"637",9205,"2535_R","R","Ctenophorus isolepis","1979-01-18 08:30:00",-5,50,39.4,39.01,44.8371657932537,31.3,32.26,43.3230402759667,0.4,-1,"C_isolepis","AUSR","Australia"
"638",10310,"3649_R","R","Ctenophorus isolepis","1979-03-04 10:57:00",0,0,39.4,39.02,36.9119900324141,30.6,33.7,31.7375791853342,0.4,-3.1,"C_isolepis","AUSR","Australia"
"639",10569,"4050_R","R","Ctenophorus isolepis","1979-03-13 15:39:00",0,0,38.9,38.54,28.9327309637313,33.4,34.29,28.8475352516106,0.4,-0.9,"C_isolepis","AUSR","Australia"
"640",106403,"24434_R","R","Ctenophorus isolepis","1990-02-16 16:56:00",-2.5,50,39,38.63,19.833306085274,27,27.86,17.8219558633814,0.4,-0.9,"C_isolepis","AUSR","Australia"
"641",5821,"895_R","R","Ctenophorus isolepis","1978-08-31 11:30:00",-2.5,50,36.5,36.05,18.7612673638117,20.4,20.81,17.0352578931493,0.5,-0.4,"C_isolepis","AUSR","Australia"
