number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v
15644,KLG,22.16,-28.13,Pedioplanis lineoocellata,F,23/12/1969,9.5,NA,60,124,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,930,summer,diurnal,yes,no,0.28
17179,KLB,20.27,-27,Acontias kgalagadi,F,9/02/1970,10.25,3.2,161,11,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1015,summer,fossorial,yes,no,0.2785
15358,KLI,19.26,-25.31,Trachylepis sparsa,F,10/12/1969,22,NA,70,77,NA,24,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2200,summer,diurnal,no,no,0.276
15231,KLI,21.38,-26.51,Pedioplanis lineoocellata,M,4/12/1969,9.5,NA,57,129,37,32.6,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,930,summer,diurnal,yes,no,0.275
15853,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,2/01/1970,17.25,NA,58,130,37.5,32.4,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,1715,summer,diurnal,yes,no,0.275
16161,KLT,22.28,-26.08,Ptenopus garrulus,M,22/01/1970,22.38,3,49,24,28.2,28.6,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,2223,summer,nocturnal,no,no,0.275
16413,KLG,22.16,-28.13,Chondrodactylus angulifer,F,27/01/1970,21,2,45,35,21.3,23.6,1,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2100,summer,nocturnal,no,no,0.275
16648,KLB,20.27,-27,Chondrodactylus bibronii,F,1/02/1970,22.47,3.7,55,39,NA,NA,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2228,summer,nocturnal,no,no,0.275
16803,KLL,20.43,-26.23,Trachylepis occidentalis,F,4/02/1970,13.83,8.7,74,123,NA,29.5,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1350,summer,diurnal,no,no,0.275
16838,KLL,20.43,-26.23,Meroles suborbitalis,F,4/02/1970,15.35,5,61,86,35.5,28.1,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1521,summer,diurnal,yes,no,0.275
17571,KLT,22.28,-26.08,Trachylepis spilogaster,M,21/02/1970,10.92,7,66,106,37.3,33.4,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1055,summer,diurnal,yes,no,0.275
18962,KLT,22.28,-26.08,Ptenopus garrulus,F,18/04/1970,21.83,4.5,51,NA,NA,21.4,4,10.Kalahari-FieldBook-33412-21717.pdf,2150,autumn,nocturnal,no,no,0.275
19058,KLD,21.54,-27.17,Ptenopus garrulus,F,21/04/1970,21.22,3.5,52,NA,20.3,17.2,4,10.Kalahari-FieldBook-33412-21717.pdf,2113,autumn,nocturnal,no,no,0.275
19280,KLL,20.43,-26.23,Meroles suborbitalis,M,10/05/1970,15.23,3.5,54,NA,NA,19.8,5,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1514,autumn,diurnal,yes,no,0.275
19443,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,13/05/1970,13.73,4,56,NA,36.9,26.2,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1344,autumn,diurnal,yes,no,0.275
19890,KLK,20.44,-25.45,Trachylepis sparsa,F,1/06/1970,13.42,21.7,103,NA,,27.2,6,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1325,winter,diurnal,yes,no,0.275
20703,KLG,22.16,-28.13,Meroles suborbitalis,F,24/08/1970,14.6,6.2,63,NA,NA,20.4,8,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1436,winter,diurnal,yes,no,0.275
20924,KLR,22.06,-28.14,Meroles suborbitalis,F,16/09/1970,13.92,6.8,61,123,NA,NA,9,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1355,spring,diurnal,yes,no,0.275
21172,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,26/09/1970,12.08,2.4,46,NA,38.2,30,9,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1205,spring,diurnal,no,no,0.275
21668,KLR,22.06,-28.14,Meroles suborbitalis,M,13/10/1970,16.95,5.1,57,NA,35.3,28.3,10,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1657,spring,diurnal,yes,no,0.275
20025,KLL,20.43,-26.23,Acontias kgalagadi,M,4/07/1970,NA,2.2,123,20,NA,NA,7,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.2725
16762,KLL,20.43,-26.23,Meroles suborbitalis,M,4/02/1970,18,5.5,61,138,34,29,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1800,summer,diurnal,yes,no,0.27
18979,KLT,22.28,-26.08,Ptenopus garrulus,F,18/04/1970,21.43,3.5,53,NA,23.4,20.2,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2126,autumn,nocturnal,no,no,0.27
18988,KLT,22.28,-26.08,Acontias kgalagadi,M,18/04/1970,NA,2.5,131,20,NA,NA,4,1.Kalahari-RBH-FieldBook 15002-165073,NA,autumn,fossorial,yes,no,0.27
19202,KLR,22.06,-28.14,Meroles suborbitalis,M,28/04/1970,16.97,5,61,135,32.7,26.8,4,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1658,autumn,diurnal,yes,no,0.27
19393,KLK,20.44,-25.45,Trachylepis occidentalis,M,12/05/1970,14.92,11,82,NA,34.1,25,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1455,autumn,diurnal,no,no,0.27
21298,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,2/10/1970,11.18,2.6,46,106,35.7,24.7,10,7.Kalahari-LC-FieldBook-18528-19938.pdf,1111,spring,diurnal,no,no,0.27
21347,KLX,21.25,-27.22,Meroles suborbitalis,M,3/10/1970,NA,5.8,65,147,NA,NA,10,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,spring,diurnal,yes,no,0.27
20225,KLB,20.27,-27,Acontias kgalagadi,F,9/07/1970,11.58,3.5,159,24,NA,NA,7,1.Kalahari-RBH-FieldBook 15002-165073,1135,winter,fossorial,yes,no,0.2695
20486,KLB,20.27,-27,Acontias gariepensis,F,11/08/1970,NA,1,122,23,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.269
16320,KLT,22.28,-26.08,Acontias kgalagadi,NA,25/01/1970,10,1.7,132,19,NA,NA,1,1.Kalahari-RBH-FieldBook 15002-165073,1000,summer,fossorial,yes,no,0.2655
16229,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,24/01/1970,18.18,4.5,59,136,38.6,34.5,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1811,summer,diurnal,yes,no,0.265
16581,KLB,20.27,-27,Chondrodactylus bibronii,F,31/01/1970,21.75,9.7,72,55,NA,NA,1,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2145,summer,nocturnal,no,no,0.265
16778,KLL,20.43,-26.23,Meroles suborbitalis,F,4/02/1970,11.58,6,63,97,33.7,25.2,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1135,summer,diurnal,yes,no,0.265
20744,KLI,19.5,-26.33,Meroles suborbitalis,F,2/09/1970,12.35,5.7,63,NA,35.9,17.4,9,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1221,spring,diurnal,yes,no,0.265
21666,KLR,22.06,-28.14,Meroles suborbitalis,F,13/10/1970,16.82,6,61,130,35.3,27.9,10,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1649,spring,diurnal,yes,no,0.265
19327,KLL,20.43,-26.23,Acontias kgalagadi,F,11/05/1970,NA,3.2,149,24,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,NA,autumn,fossorial,yes,no,0.2625
16843,KLL,20.43,-26.23,Acontias kgalagadi,M,4/02/1970,18.42,2.7,142,23,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1825,summer,fossorial,yes,no,0.2605
16052,KLD,21.54,-27.17,Pedioplanis lineoocellata,M,10/01/1970,10.02,NA,62,145,40,32.9,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1001,summer,diurnal,yes,no,0.26
19444,KLK,20.44,-25.45,Pedioplanis lineoocellata,M,13/05/1970,13.83,4,60,NA,38.3,26.3,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1350,autumn,diurnal,yes,no,0.26
21226,KLT,22.28,-26.08,Pedioplanis lineoocellata,F,27/09/1970,13.83,2.6,47,NA,NA,25.4,9,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1350,spring,diurnal,no,no,0.26
20662,KLT,22.28,-26.08,Acontias kgalagadi,M,20/08/1970,NA,2.3,125,20,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.2595
17670,KLT,22.28,-26.08,Acontias kgalagadi,F,22/02/1970,NA,1.2,113,18,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,summer,fossorial,no,no,0.259
19306,KLL,20.43,-26.23,Acontias kgalagadi,M,10/05/1970,NA,2.7,134,23,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,NA,autumn,fossorial,yes,no,0.259
19488,KLB,20.27,-27,Acontias kgalagadi,F,15/05/1970,NA,3.3,151,24,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.258
20656,KLT,22.28,-26.08,Acontias kgalagadi,M,20/08/1970,NA,2.9,140,21,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.258
19386,KLL,20.43,-26.23,Acontias kgalagadi,F,11/05/1970,NA,2.5,138,18,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.257
20309,KLD,21.54,-27.17,Acontias kgalagadi,M,17/07/1970,NA,2.7,135,21,NA,NA,7,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.2565
20413,KLL,20.43,-26.23,Acontias kgalagadi,J,5/08/1970,NA,1,113,20,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.256
16443,KLA,20.43,-27.22,Meroles suborbitalis,M,29/01/1970,9.33,2.5,48,125,37.6,32.4,1,3.Kalahari-ERP-FieldBook-16074-18527.pdf,920,summer,diurnal,no,no,0.255
16742,KLL,20.43,-26.23,Acontias kgalagadi,F,3/02/1970,17,1.2,125,17,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1700,summer,fossorial,no,no,0.255
18622,KLA,20.43,-27.22,Meroles suborbitalis,M,4/04/1970,11.58,5.5,64,143,34.6,30.3,4,5.Kalahari-LC-FieldBook-16426-18493.pdf,1135,autumn,diurnal,yes,no,0.255
18645,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,4/04/1970,11.87,5.2,64,NA,37.1,32,4,7.Kalahari-LC-FieldBook-18528-19938.pdf,1152,autumn,diurnal,yes,no,0.255
20725,KLR,22.06,-28.14,Meroles suborbitalis,F,29/08/1970,14.17,5.1,57,NA,34.8,19.3,8,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1410,winter,diurnal,yes,no,0.255
20742,KLI,19.5,-26.33,Acontias gariepensis,F,2/09/1970,NA,1.3,110,19,NA,NA,9,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,spring,fossorial,no,no,0.254
15375,KLI,19.5,-26.33,Trachylepis sparsa,F,10/12/1969,11.7,NA,69,100,35.6,32.6,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1142,summer,diurnal,no,no,0.251
16723,KLL,20.43,-26.23,Trachylepis occidentalis,F,3/02/1970,14.6,8.2,70,134,34.2,29.7,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1436,summer,diurnal,no,no,0.251
16822,KLL,20.43,-26.23,Pedioplanis namaquensis,M,4/02/1970,18,3,58,NA,34.2,29.1,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1800,summer,diurnal,yes,no,0.251
15030,KLI,21.04,-28.09,Agama aculeata,F,24/11/1969,NA,NA,NA,NA,NA,NA,11,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,spring,diurnal,yes,no,0.25
15074,KLL,20.43,-26.23,Trachylepis sparsa,M,28/11/1969,11.28,NA,81,118,31.4,29.2,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1117,spring,diurnal,yes,no,0.25
15190,KLI,21.48,-27.04,Trachylepis spilogaster,F,2/12/1969,15.48,NA,73,64,37,34.4,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1489,summer,diurnal,yes,no,0.25
15224,KLI,21.38,-26.51,Chondrodactylus angulifer,F,3/12/1969,NA,NA,88,42,24.4,27,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,summer,nocturnal,no,no,0.25
15373,KLI,19.5,-26.33,Trachylepis sparsa,F,10/12/1969,10.25,NA,59,80,32.6,30.4,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1015,summer,diurnal,no,no,0.25
15382,KLL,20.43,-26.23,Trachylepis sparsa,F,11/12/1969,14.92,NA,89,107,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1455,summer,diurnal,yes,no,0.25
15399,KLK,20.44,-25.45,Trachylepis sparsa,M,12/12/1969,11.08,NA,86,105,33.3,32.2,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1105,summer,diurnal,yes,no,0.25
15532,KLB,20.27,-27,Trachylepis sparsa,F,16/12/1969,10.62,NA,83,106,35.2,35.4,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1037,summer,diurnal,yes,no,0.25
15568,KLI,22.32,-26.45,Trachylepis spilogaster,M,18/12/1969,15.92,NA,63,98,36.4,35.6,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1555,summer,diurnal,yes,no,0.25
15699,KLB,20.27,-27,Trachylepis occidentalis,F,28/12/1969,9.92,NA,97,80,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,955,summer,diurnal,yes,no,0.25
15712,KLB,20.27,-27,Nucras tessellata,M,28/12/1969,13.87,NA,61,NA,41.7,37.5,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1352,summer,diurnal,no,no,0.25
15720,KLB,20.27,-27,Pedioplanis lineoocellata,M,28/12/1969,17.43,NA,60,130,37.3,37,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,1726,summer,diurnal,yes,no,0.25
15735,KLB,20.27,-27,Trachylepis occidentalis,F,28/12/1969,18.3,NA,78,121,NA,36.3,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1818,summer,diurnal,no,no,0.25
15764,KLM,19.49,-26.22,Pedioplanis lineoocellata,M,30/12/1969,17.78,NA,56,126,37.5,34.8,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1747,summer,diurnal,yes,no,0.25
15822,KLA,20.43,-27.22,Trachylepis occidentalis,F,2/01/1970,11.17,NA,98,86,NA,27.7,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1110,summer,diurnal,yes,no,0.25
15861,KLA,20.43,-27.22,Trachylepis sparsa,F,2/01/1970,NA,NA,80,117,NA,NA,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,yes,no,0.25
15864,KLA,20.43,-27.22,Trachylepis sparsa,M,2/01/1970,NA,NA,89,122,NA,NA,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,yes,no,0.25
15953,KLI,22,-27.4,Trachylepis sparsa,F,5/01/1970,17.33,NA,82,106,35.6,35.1,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1720,summer,diurnal,yes,no,0.25
15998,KLD,21.54,-27.17,Pedioplanis lineoocellata,F,8/01/1970,18.58,NA,61,106,38.7,35.7,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,1835,summer,diurnal,yes,no,0.25
16140,KLD,21.54,-27.17,Trachylepis occidentalis,F,22/01/1970,9.8,15,94,107,40.2,32.1,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,948,summer,diurnal,yes,no,0.25
16157,KLT,22.28,-26.08,Chondrodactylus angulifer,M,22/01/1970,21.92,6.7,67,57,29.2,27.5,1,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2155,summer,nocturnal,no,no,0.25
16169,KLT,22.28,-26.08,Pedioplanis lineoocellata,F,23/01/1970,9.42,5.7,60,89,NA,NA,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,925,summer,diurnal,yes,no,0.25
16187,KLT,22.28,-26.08,Heliobolus lugubris,F,23/01/1970,9.97,4.2,55,131,39.6,31.7,1,2.Kalahari-LC-FieldBook-15001-16385.pdf,958,summer,diurnal,no,no,0.25
16189,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,23/01/1970,18.22,5.7,61,142,38.4,34.7,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1813,summer,diurnal,yes,no,0.25
16219,KLT,22.28,-26.08,Ptenopus garrulus,F,23/01/1970,21.57,2.7,53,36,NA,26.4,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2134,summer,nocturnal,no,no,0.25
16231,KLT,22.28,-26.08,Pedioplanis namaquensis,M,24/01/1970,9.25,3.5,55,130,37.2,29.3,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,915,summer,diurnal,yes,no,0.25
16235,KLT,22.28,-26.08,Pedioplanis namaquensis,M,24/01/1970,9.75,3.6,54,94,37.1,31,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,945,summer,diurnal,yes,no,0.25
16267,KLT,22.28,-26.08,Trachylepis occidentalis,F,24/01/1970,8.77,10.5,76,89,30.5,27.8,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,846,summer,diurnal,no,no,0.25
16286,KLT,22.28,-26.08,Pachydactylus wahlbergii,M,23/01/1970,22.5,2.2,50,49,26.8,25.8,1,2.Kalahari-LC-FieldBook-15001-16385.pdf,2230,summer,nocturnal,no,no,0.25
16391,KLG,22.16,-28.13,Pachydactylus wahlbergii,M,26/01/1970,21.82,2.2,52,53,23.1,23.5,1,2.Kalahari-LC-FieldBook-15001-16385.pdf,2149,summer,nocturnal,no,no,0.25
16412,KLG,22.16,-28.13,Ptenopus garrulus,F,27/01/1970,20.4,2,49,32,27.4,25.2,1,10.Kalahari-FieldBook-33412-21717.pdf,2024,summer,nocturnal,no,no,0.25
16419,KLG,22.16,-28.13,Trachylepis occidentalis,F,28/01/1970,8.92,16.5,95,96,34.4,28.5,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,855,summer,diurnal,yes,no,0.25
16457,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,29/01/1970,9.63,4.5,61,72,38.8,32.6,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,938,summer,diurnal,yes,no,0.25
16537,KLA,20.43,-27.22,Pachydactylus capensis,M,29/01/1970,20.95,5.7,64,61,31.1,32.4,1,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2057,summer,nocturnal,no,no,0.25
16601,KLB,20.27,-27,Chondrodactylus bibronii,M,1/02/1970,21.78,1.2,40,42,NA,25.4,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2147,summer,nocturnal,no,no,0.25
16649,KLB,20.27,-27,Chondrodactylus angulifer,M,1/02/1970,22.12,15.7,83,63,24.7,24.8,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2207,summer,nocturnal,no,no,0.25
16677,KLB,20.27,-27,Pedioplanis namaquensis,M,2/02/1970,10.17,3.5,57,135,38.7,29,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1010,summer,diurnal,yes,no,0.25
16684,KLL,20.43,-26.23,Meroles suborbitalis,F,3/02/1970,13.38,4,61,107,34.2,30.2,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1323,summer,diurnal,yes,no,0.25
16782,NA,20.43,-26.23,Pedioplanis lineoocellata,M,4/02/1970,12.05,5.2,61,NA,35.1,25,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1203,summer,diurnal,yes,no,0.25
16784,KLL,20.43,-26.23,Pedioplanis namaquensis,F,4/02/1970,12.23,2.7,54,124,NA,24.3,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1214,summer,diurnal,yes,no,0.25
16788,KLL,20.43,-26.23,Heliobolus lugubris,M,4/02/1970,13.68,7,60,162,38.1,29.3,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1341,summer,diurnal,yes,no,0.25
16821,NA,20.43,-26.23,Pedioplanis lineoocellata,F,4/02/1970,15.48,5.5,60,NA,36,31,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1529,summer,diurnal,yes,no,0.25
16828,KLL,20.43,-26.23,Chondrodactylus angulifer,M,4/02/1970,21.5,5.5,58,50,24,23.2,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2130,summer,nocturnal,no,no,0.25
16865,KLL,20.43,-26.23,Trachylepis sparsa,F,4/02/1970,NA,18,85,52,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,yes,no,0.25
17005,KLK,20.44,-25.45,Pedioplanis namaquensis,M,6/02/1970,10.83,3.2,50,134,NA,29.6,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1050,summer,diurnal,no,no,0.25
17033,KLB,20.27,-27,Meroles suborbitalis,F,8/02/1970,10.03,3.5,51,82,37,26.6,2,5.Kalahari-LC-FieldBook-16426-18493.pdf,1002,summer,diurnal,yes,no,0.25
17038,KLB,20.27,-27,Trachylepis sparsa,F,8/02/1970,11.28,13.5,85,41,NA,29.4,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1117,summer,diurnal,yes,no,0.25
17089,KLB,20.27,-27,Pedioplanis lineoocellata,NA,8/02/1970,10.55,5,58,NA,37.1,29.1,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1033,summer,diurnal,yes,no,0.25
17090,KLB,20.27,-27,Trachylepis sparsa,F,8/02/1970,10.63,13,76,112,35.4,28.5,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1038,summer,diurnal,yes,no,0.25
17128,KLB,20.27,-27,Trachylepis occidentalis,F,9/02/1970,9.92,12,79,54,NA,28,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,955,summer,diurnal,no,no,0.25
17245,KLM,19.49,-26.22,Trachylepis sparsa,F,11/02/1970,9.77,19,94,104,35.2,30.3,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,946,summer,diurnal,yes,no,0.25
17259,KLA,20.43,-27.22,Trachylepis occidentalis,M,12/02/1970,11,9,80,99,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1100,summer,diurnal,no,no,0.25
17287,KLM,19.49,-26.22,Pedioplanis lineoocellata,NA,11/02/1970,10.65,5.7,61,141,39.2,32.1,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1039,summer,diurnal,yes,no,0.25
17289,KLM,19.49,-26.22,Trachylepis occidentalis,M,11/02/1970,11.1,15.2,89,160,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1106,summer,diurnal,yes,no,0.25
17337,KLX,21.25,-27.22,Trachylepis sparsa,F,18/02/1970,11.3,15.3,83,108,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1118,summer,diurnal,yes,no,0.25
17432,KLT,22.28,-26.08,Trachylepis spilogaster,F,20/02/1970,9.13,7.2,66,56,35.5,28.6,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,908,summer,diurnal,yes,no,0.25
17495,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,20/02/1970,17.07,6.7,60,113,39.9,36.8,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1704,summer,diurnal,yes,no,0.25
17502,KLT,22.28,-26.08,Pachydactylus capensis,F,20/02/1970,21.3,6.5,62,53,30.2,28.4,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2118,summer,nocturnal,no,no,0.25
17597,KLT,22.28,-26.08,Trachylepis occidentalis,M,21/02/1970,11.58,12.5,82,NA,37.4,33.9,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1135,summer,diurnal,no,no,0.25
17598,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,21/02/1970,11.72,6,66,NA,41,34,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1143,summer,diurnal,yes,no,0.25
17601,KLT,22.28,-26.08,Trachylepis spilogaster,F,21/02/1970,12.2,8.2,74,NA,37,36.6,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1212,summer,diurnal,yes,no,0.25
17667,KLT,22.28,-26.08,Trachylepis spilogaster,M,22/02/1970,10.08,11,74,NA,36.1,31.4,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1005,summer,diurnal,yes,no,0.25
17854,KLD,21.54,-27.17,Trachylepis occidentalis,F,25/02/1970,9.9,16.7,93,NA,38.1,33.7,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,954,summer,diurnal,yes,no,0.25
17917,KLG,22.16,-28.13,Chondrodactylus angulifer,M,27/02/1970,20.53,3,50,36,28.4,29.9,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2032,summer,nocturnal,no,no,0.25
18220,KLL,20.43,-26.23,Pedioplanis namaquensis,M,11/03/1970,9.92,3.2,55,NA,36.7,29.3,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,955,autumn,diurnal,yes,no,0.25
18302,KLL,20.43,-26.23,Chondrodactylus angulifer,F,11/03/1970,20.23,18.7,83,66,27.2,27.4,3,5.Kalahari-LC-FieldBook-16426-18493.pdf,2014,autumn,nocturnal,no,no,0.25
18305,KLL,20.43,-26.23,Chondrodactylus angulifer,M,11/03/1970,20.83,19,86,69,30.8,26.4,3,5.Kalahari-LC-FieldBook-16426-18493.pdf,2050,autumn,nocturnal,no,no,0.25
18312,KLL,20.43,-26.23,Meroles suborbitalis,M,11/03/1970,10.15,5,60,NA,37.1,28.4,3,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1009,autumn,diurnal,yes,no,0.25
18358,KLK,20.44,-25.45,Pedioplanis namaquensis,M,12/03/1970,17.33,3,52,NA,38.2,32.7,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1720,autumn,diurnal,no,no,0.25
18552,KLA,20.43,-27.22,Meroles suborbitalis,F,2/04/1970,18.17,5,59,NA,31.8,31.7,4,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1810,autumn,diurnal,yes,no,0.25
18635,KLA,20.43,-27.22,Chondrodactylus angulifer,M,4/04/1970,21.1,9,70,52,23.5,25.3,4,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2106,autumn,nocturnal,no,no,0.25
18661,KLB,20.27,-27,Trachylepis sparsa,F,6/04/1970,9.75,13,79,NA,34.3,23.4,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,945,autumn,diurnal,yes,no,0.25
18694,KLB,20.27,-27,Chondrodactylus bibronii,NA,6/04/1970,21.25,1.7,34,NA,NA,NA,4,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2115,autumn,nocturnal,no,no,0.25
18702,KLB,20.27,-27,Agama aculeata,M,6/04/1970,12.63,2.2,40,53,37.2,28.7,4,1.Kalahari-RBH-FieldBook 15002-165073,1238,autumn,diurnal,no,no,0.25
18709,KLB,20.27,-27,Trachylepis sparsa,M,6/04/1970,21.07,13.5,84,110,NA,NA,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2104,autumn,diurnal,yes,no,0.25
