"","Region","Number","Site","Genus_species","dmy","time_orig","year_cat","Sex","Tb","Ta"
"2795","AUS",1386,"L","Ctenophorus isolepis",1978-11-13,"1003","1978","M ",37,27.5
"2796","AUS",2207,"R","Ctenophorus isolepis",1978-12-28,"1700","1978","F ",37,29.5
"2797","AUS",1303,"L","Ctenophorus isolepis",1978-11-11,"1248","1978","M ",37.1,19.7
"2798","AUS",1634,"L","Ctenophorus isolepis",1978-11-28,"915","1978","F ",37.1,26.9
"2799","AUS",2062,"L","Ctenophorus isolepis",1978-12-16,"1700","1978","M ",37.1,29.2
"2800","AUS",2111,"L","Ctenophorus isolepis",1978-12-17,"1127","1978","M ",37.1,30.4
"2801","AUS",1753,"L","Ctenophorus isolepis",1978-12-02,"732","1978","M ",37.2,21
"2802","AUS",2071,"L","Ctenophorus isolepis",1978-12-17,"816","1978","M ",37.2,21.7
"2803","AUS",1572,"R","Ctenophorus isolepis",1978-11-20,"736","1978","F ",37.2,23.9
"2804","AUS",1103,"R","Ctenophorus isolepis",1978-10-31,"1152","1978","F ",37.2,28
"2805","AUS",1272,"L","Ctenophorus isolepis",1978-11-07,"1716","1978","F ",37.2,32.8
"2806","AUS",910,"L","Ctenophorus isolepis",1978-10-15,"1030","1978","M ",37.3,17.7
"2807","AUS",1302,"L","Ctenophorus isolepis",1978-11-11,"1223","1978","M ",37.3,18.8
"2808","AUS",899,"R","Ctenophorus isolepis",1978-08-31,"1340","1978","J ",37.3,23.4
"2809","AUS",1575,"R","Ctenophorus isolepis",1978-11-20,"853","1978","M ",37.3,27.6
"2810","AUS",2218,"R","Ctenophorus isolepis",1978-12-29,"914","1978","M ",37.3,30
"2811","AUS",1740,"L","Ctenophorus isolepis",1978-12-01,"1713","1978","M ",37.3,34.3
"2812","AUS",2248,"R","Ctenophorus isolepis",1978-12-30,"958","1978","M ",37.3,34.7
"2813","AUS",897,"R","Ctenophorus isolepis",1978-08-31,"1140","1978","J ",37.4,21.3
"2814","AUS",889,"R","Ctenophorus isolepis",1978-08-30,"1304","1978","J ",37.4,23.2
"2815","AUS",2055,"L","Ctenophorus isolepis",1978-12-16,"850","1978","JF",37.4,24.2
"2816","AUS",1726,"L","Ctenophorus isolepis",1978-11-30,"1713","1978","UNK",37.4,31
"2817","AUS",1278,"L","Ctenophorus isolepis",1978-11-07,"1708","1978","M ",37.4,32
"2818","AUS",1049,"L","Ctenophorus isolepis",1978-10-28,"950","1978","UNK",37.5,19.5
"2819","AUS",917,"L","Ctenophorus isolepis",1978-10-15,"1519","1978","F ",37.5,22
"2820","AUS",1052,"L","Ctenophorus isolepis",1978-10-28,"1005","1978","UNK",37.5,22
"2821","AUS",1099,"R","Ctenophorus isolepis",1978-10-31,"906","1978","M ",37.5,22.7
"2822","AUS",1108,"R","Ctenophorus isolepis",1978-10-31,"1619","1978","UNK",37.5,27
"2823","AUS",2208,"R","Ctenophorus isolepis",1978-12-28,"1645","1978","M ",37.5,30.5
"2824","AUS",908,"L","Ctenophorus isolepis",1978-10-15,"925","1978","F ",37.6,16.3
"2825","AUS",2097,"L","Ctenophorus isolepis",1978-12-17,"840","1978","M ",37.6,22.1
"2826","AUS",1716,"L","Ctenophorus isolepis",1978-11-30,"831","1978","F ",37.6,25.6
"2827","AUS",991,"L","Ctenophorus isolepis",1978-10-25,"907","1978","JF",37.6,26.4
"2828","AUS",1255,"L","Ctenophorus isolepis",1978-11-07,"721","1978","M ",37.6,27.4
"2829","AUS",1411,"L","Ctenophorus isolepis",1978-11-14,"928","1978","M ",37.7,24.7
"2830","AUS",1416,"L","Ctenophorus isolepis",1978-11-14,"1106","1978","JF",37.7,26.3
"2831","AUS",1238,"L","Ctenophorus isolepis",1978-11-06,"1607","1978","F ",37.7,31.1
"2832","AUS",1739,"L","Ctenophorus isolepis",1978-12-01,"1710","1978","M ",37.7,34.4
"2833","AUS",1334,"L","Ctenophorus isolepis",1978-11-12,"1100","1978","M ",37.8,21.5
"2834","AUS",1761,"L","Ctenophorus isolepis",1978-12-02,"815","1978","M ",37.8,21.8
"2835","AUS",914,"L","Ctenophorus isolepis",1978-10-15,"1320","1978","F ",37.8,22.2
"2836","AUS",1803,"R","Ctenophorus isolepis",1978-12-04,"1024","1978","UNK",37.8,22.8
"2837","AUS",818,"D","Ctenophorus isolepis",1978-08-18,"1458","1978","UNK",37.8,23
"2838","AUS",1337,"L","Ctenophorus isolepis",1978-11-12,"1130","1978","M ",37.8,23.2
"2839","AUS",1764,"L","Ctenophorus isolepis",1978-12-02,"1000","1978","F ",37.8,24
"2840","AUS",1336,"L","Ctenophorus isolepis",1978-11-12,"1120","1978","F ",37.8,24.8
"2841","AUS",1353,"L","Ctenophorus isolepis",1978-11-12,"1630","1978","F ",37.8,25.6
"2842","AUS",1657,"L","Ctenophorus isolepis",1978-11-29,"1104","1978","M ",37.8,26
"2843","AUS",2049,"L","Ctenophorus isolepis",1978-12-16,"1113","1978","F ",37.8,28.2
"2844","AUS",1459,"R","Ctenophorus isolepis",1978-11-15,"1650","1978","M ",37.8,32.6
"2845","AUS",1264,"L","Ctenophorus isolepis",1978-11-07,"1625","1978","M ",37.8,35
"2846","AUS",1546,"R","Ctenophorus isolepis",1978-11-18,"1626","1978","M ",37.9,27.3
"2847","AUS",1736,"L","Ctenophorus isolepis",1978-12-01,"1705","1978","M ",37.9,34.7
"2848","AUS",1305,"L","Ctenophorus isolepis",1978-11-11,"1403","1978","F ",38,21.4
"2849","AUS",1762,"L","Ctenophorus isolepis",1978-12-02,"820","1978","F ",38,21.6
"2850","AUS",1332,"L","Ctenophorus isolepis",1978-11-12,"1146","1978","M ",38,23
"2851","AUS",2076,"L","Ctenophorus isolepis",1978-12-17,"920","1978","F ",38,23.4
"2852","AUS",1793,"R","Ctenophorus isolepis",1978-12-03,"1335","1978","M ",38,24.2
"2853","AUS",1574,"R","Ctenophorus isolepis",1978-11-20,"815","1978","F ",38,24.4
"2854","AUS",1369,"L","Ctenophorus isolepis",1978-11-13,"945","1978","M ",38,24.5
"2855","AUS",1118,"R","Ctenophorus isolepis",1978-11-01,"1000","1978","M ",38,25
"2856","AUS",1385,"L","Ctenophorus isolepis",1978-11-13,"954","1978","M ",38,25.5
"2857","AUS",1382,"L","Ctenophorus isolepis",1978-11-13,"930","1978","UNK",38,26
"2858","AUS",972,"L","Ctenophorus isolepis",1978-10-24,"1106","1978","M ",38,26.2
"2859","AUS",1704,"L","Ctenophorus isolepis",1978-11-30,"918","1978","UNK",38,27
"2860","AUS",2059,"L","Ctenophorus isolepis",1978-12-16,"1115","1978","M ",38,27
"2861","AUS",1638,"L","Ctenophorus isolepis",1978-11-28,"832","1978","F ",38,27.2
"2862","AUS",2152,"L","Ctenophorus isolepis",1978-12-18,"910","1978","M ",38,28.8
"2863","AUS",1714,"L","Ctenophorus isolepis",1978-11-30,"1100","1978","UNK",38,29.4
"2864","AUS",1731,"L","Ctenophorus isolepis",1978-12-01,"845","1978","F ",38,30.2
"2865","AUS",2107,"L","Ctenophorus isolepis",1978-12-17,"1213","1978","M ",38,30.4
"2866","AUS",1241,"L","Ctenophorus isolepis",1978-11-06,"1638","1978","M ",38,31.4
"2867","AUS",1239,"L","Ctenophorus isolepis",1978-11-06,"1610","1978","F ",38,31.7
"2868","AUS",1375,"L","Ctenophorus isolepis",1978-11-13,"1039","1978","M ",38.1,25.4
"2869","AUS",950,"R","Ctenophorus isolepis",1978-10-20,"1120","1978","M ",38.1,26.3
"2870","AUS",1637,"L","Ctenophorus isolepis",1978-11-28,"1106","1978","M ",38.1,29.2
"2871","AUS",2061,"L","Ctenophorus isolepis",1978-12-16,"1650","1978","M ",38.1,30.4
"2872","AUS",1011,"L","Ctenophorus isolepis",1978-10-27,"1040","1978","M ",38.2,20.3
"2873","AUS",1020,"L","Ctenophorus isolepis",1978-10-27,"1311","1978","J ",38.2,23.4
"2874","AUS",1791,"R","Ctenophorus isolepis",1978-12-03,"1340","1978","M ",38.2,23.7
"2875","AUS",1345,"L","Ctenophorus isolepis",1978-11-12,"1210","1978","M ",38.2,23.8
"2876","AUS",1333,"L","Ctenophorus isolepis",1978-11-12,"1040","1978","F ",38.2,24.5
"2877","AUS",1346,"L","Ctenophorus isolepis",1978-11-12,"1213","1978","M ",38.2,25
"2878","AUS",1607,"R","Ctenophorus isolepis",1978-11-21,"815","1978","UNK",38.2,28.2
"2879","AUS",1261,"L","Ctenophorus isolepis",1978-11-07,"858","1978","UNK",38.2,29.8
"2880","AUS",1274,"L","Ctenophorus isolepis",1978-11-07,"1725","1978","F ",38.2,32.6
"2881","AUS",1192,"R","Ctenophorus isolepis",1978-11-04,"1058","1978","UNK",38.2,33.6
"2882","AUS",2197,"L","Ctenophorus isolepis",1978-12-28,"800","1978","M ",38.3,23.2
"2883","AUS",1328,"L","Ctenophorus isolepis",1978-11-12,"1112","1978","M ",38.3,24.4
"2884","AUS",1123,"R","Ctenophorus isolepis",1978-11-01,"1027","1978","M ",38.3,25
"2885","AUS",994,"L","Ctenophorus isolepis",1978-10-25,"913","1978","F ",38.3,26.3
"2886","AUS",1838,"R","Ctenophorus isolepis",1978-12-07,"1705","1978","M ",38.3,35.9
"2887","AUS",1756,"L","Ctenophorus isolepis",1978-12-02,"821","1978","F ",38.4,21.7
"2888","AUS",1023,"L","Ctenophorus isolepis",1978-10-27,"1355","1978","F ",38.4,22.6
"2889","AUS",1654,"L","Ctenophorus isolepis",1978-11-29,"920","1978","UNK",38.4,22.6
"2890","AUS",1655,"L","Ctenophorus isolepis",1978-11-29,"1015","1978","F ",38.4,24.2
"2891","AUS",2056,"L","Ctenophorus isolepis",1978-12-16,"910","1978","F ",38.4,24.8
"2892","AUS",995,"L","Ctenophorus isolepis",1978-10-25,"940","1978","M ",38.4,26.5
"2893","AUS",2008,"R","Ctenophorus isolepis",1978-12-15,"1032","1978","F ",38.4,28.8
"2894","AUS",1263,"L","Ctenophorus isolepis",1978-11-07,"1020","1978","UNK",38.4,32
"2895","AUS",1268,"L","Ctenophorus isolepis",1978-11-07,"1643","1978","F ",38.4,32.2
"2896","AUS",1311,"L","Ctenophorus isolepis",1978-11-11,"1409","1978","UNK",38.5,20.5
"2897","AUS",1051,"L","Ctenophorus isolepis",1978-10-28,"1000","1978","UNK",38.5,21.5
"2898","AUS",2057,"L","Ctenophorus isolepis",1978-12-16,"925","1978","M ",38.5,23
"2899","AUS",1669,"L","Ctenophorus isolepis",1978-11-29,"923","1978","F ",38.5,24
"2900","AUS",1717,"L","Ctenophorus isolepis",1978-11-30,"840","1978","M ",38.5,24.4
"2901","AUS",1030,"L","Ctenophorus isolepis",1978-10-27,"1400","1978","UNK",38.5,24.5
"2902","AUS",2058,"L","Ctenophorus isolepis",1978-12-16,"1028","1978","F ",38.5,25.6
"2903","AUS",1423,"L","Ctenophorus isolepis",1978-11-14,"1130","1978","M ",38.5,27.8
"2904","AUS",1642,"L","Ctenophorus isolepis",1978-11-28,"916","1978","UNK",38.5,28.2
"2905","AUS",2092,"L","Ctenophorus isolepis",1978-12-17,"1141","1978","F ",38.5,30
"2906","AUS",2172,"L","Ctenophorus isolepis",1978-12-25,"1719","1978","F ",38.5,34.4
"2907","AUS",2222,"R","Ctenophorus isolepis",1978-12-29,"1628","1978","F ",38.5,34.7
"2908","AUS",1306,"L","Ctenophorus isolepis",1978-11-11,"1408","1978","M ",38.6,20.2
"2909","AUS",1405,"L","Ctenophorus isolepis",1978-11-14,"902","1978","M ",38.6,24.7
"2910","AUS",1631,"L","Ctenophorus isolepis",1978-11-28,"829","1978","F ",38.6,25.6
"2911","AUS",1620,"L","Ctenophorus isolepis",1978-11-22,"725","1978","M ",38.6,26.4
"2912","AUS",2105,"L","Ctenophorus isolepis",1978-12-17,"1115","1978","UNK",38.6,27.4
"2913","AUS",1271,"L","Ctenophorus isolepis",1978-11-07,"1711","1978","F ",38.6,32.8
"2914","AUS",1266,"L","Ctenophorus isolepis",1978-11-07,"1638","1978","F ",38.6,33
"2915","AUS",1267,"L","Ctenophorus isolepis",1978-11-07,"1641","1978","M ",38.6,33.6
"2916","AUS",1671,"L","Ctenophorus isolepis",1978-11-29,"1018","1978","M ",38.7,24.4
"2917","AUS",2199,"L","Ctenophorus isolepis",1978-12-28,"835","1978","F ",38.7,25.4
"2918","AUS",1370,"L","Ctenophorus isolepis",1978-11-13,"956","1978","F ",38.7,26.3
"2919","AUS",973,"L","Ctenophorus isolepis",1978-10-24,"1114","1978","M ",38.7,28.4
"2920","AUS",1644,"L","Ctenophorus isolepis",1978-11-28,"1606","1978","UNK",38.7,31.3
"2921","AUS",2113,"L","Ctenophorus isolepis",1978-12-17,"1618","1978","F ",38.7,31.7
"2922","AUS",1331,"L","Ctenophorus isolepis",1978-11-12,"1140","1978","F ",38.8,21
"2923","AUS",1086,"R","Ctenophorus isolepis",1978-10-30,"1108","1978","F ",38.8,24.5
"2924","AUS",2201,"L","Ctenophorus isolepis",1978-12-28,"842","1978","M ",38.8,25.1
"2925","AUS",2082,"L","Ctenophorus isolepis",1978-12-17,"1030","1978","M ",38.8,27
"2926","AUS",1640,"L","Ctenophorus isolepis",1978-11-28,"900","1978","M ",38.8,28.5
"2927","AUS",1709,"L","Ctenophorus isolepis",1978-11-30,"1000","1978","UNK",38.8,29.6
"2928","AUS",1242,"L","Ctenophorus isolepis",1978-11-06,"1704","1978","F ",38.8,31.1
"2929","AUS",1953,"R","Ctenophorus isolepis",1978-12-13,"1040","1978","M ",38.8,31.8
"2930","AUS",1173,"R","Ctenophorus isolepis",1978-11-03,"836","1978","M ",38.8,32.6
"2931","AUS",1667,"L","Ctenophorus isolepis",1978-11-29,"918","1978","M ",38.9,23
"2932","AUS",916,"L","Ctenophorus isolepis",1978-10-15,"1345","1978","F ",39,22
"2933","AUS",1339,"L","Ctenophorus isolepis",1978-11-12,"1139","1978","JF",39,23
"2934","AUS",1537,"R","Ctenophorus isolepis",1978-11-18,"1042","1978","F ",39,24.3
"2935","AUS",2099,"L","Ctenophorus isolepis",1978-12-17,"940","1978","F ",39,24.7
"2936","AUS",1371,"L","Ctenophorus isolepis",1978-11-13,"1000","1978","M ",39,25.3
"2937","AUS",1121,"R","Ctenophorus isolepis",1978-11-01,"1023","1978","F ",39,25.8
"2938","AUS",1343,"L","Ctenophorus isolepis",1978-11-12,"1157","1978","F ",39,26.4
"2939","AUS",2103,"L","Ctenophorus isolepis",1978-12-17,"1040","1978","F ",39,26.6
"2940","AUS",2090,"L","Ctenophorus isolepis",1978-12-17,"1126","1978","M ",39,29.4
"2941","AUS",2117,"L","Ctenophorus isolepis",1978-12-17,"1655","1978","M ",39,31.4
"2942","AUS",1553,"R","Ctenophorus isolepis",1978-11-19,"833","1978","M ",39.1,19.5
"2943","AUS",1053,"L","Ctenophorus isolepis",1978-10-28,"1025","1978","UNK",39.2,21.5
"2944","AUS",1335,"L","Ctenophorus isolepis",1978-11-12,"1116","1978","M ",39.2,22
"2945","AUS",1340,"L","Ctenophorus isolepis",1978-11-12,"1145","1978","JF",39.2,23.8
"2946","AUS",1338,"L","Ctenophorus isolepis",1978-11-12,"1135","1978","M ",39.2,24
"2947","AUS",1341,"L","Ctenophorus isolepis",1978-11-12,"1147","1978","JF",39.2,24.2
"2948","AUS",1668,"L","Ctenophorus isolepis",1978-11-29,"921","1978","F ",39.2,24.3
"2949","AUS",1935,"R","Ctenophorus isolepis",1978-12-12,"1130","1978","UNK",39.2,28.2
"2950","AUS",1169,"R","Ctenophorus isolepis",1978-11-03,"804","1978","M ",39.2,28.4
"2951","AUS",1270,"L","Ctenophorus isolepis",1978-11-07,"1659","1978","F ",39.2,33.8
"2952","AUS",1735,"L","Ctenophorus isolepis",1978-12-01,"950","1978","M ",39.2,34
"2953","AUS",1174,"R","Ctenophorus isolepis",1978-11-03,"1015","1978","F ",39.2,35.2
"2954","AUS",915,"L","Ctenophorus isolepis",1978-10-15,"1340","1978","F ",39.3,21.6
"2955","AUS",1533,"R","Ctenophorus isolepis",1978-11-18,"905","1978","M ",39.3,21.6
"2956","AUS",1021,"L","Ctenophorus isolepis",1978-10-27,"1339","1978","F ",39.3,22.9
"2957","AUS",1325,"L","Ctenophorus isolepis",1978-11-12,"1028","1978","JM",39.3,23.1
"2958","AUS",1413,"L","Ctenophorus isolepis",1978-11-14,"1018","1978","JF",39.3,26
"2959","AUS",996,"L","Ctenophorus isolepis",1978-10-25,"944","1978","M ",39.3,26.7
"2960","AUS",978,"L","Ctenophorus isolepis",1978-10-24,"1340","1978","M ",39.3,26.9
"2961","AUS",1545,"R","Ctenophorus isolepis",1978-11-18,"1625","1978","F ",39.3,27.3
"2962","AUS",1235,"R","Ctenophorus isolepis",1978-11-06,"853","1978","UNK",39.4,26.6
"2963","AUS",1639,"L","Ctenophorus isolepis",1978-11-28,"839","1978","M ",39.4,26.8
"2964","AUS",1107,"R","Ctenophorus isolepis",1978-10-31,"1532","1978","UNK",39.4,28
"2965","AUS",1373,"L","Ctenophorus isolepis",1978-11-13,"1023","1978","M ",39.4,28.6
"2966","AUS",2185,"L","Ctenophorus isolepis",1978-12-27,"900","1978","M ",39.4,29.3
"2967","AUS",1172,"R","Ctenophorus isolepis",1978-11-03,"822","1978","M ",39.4,30.5
"2968","AUS",2161,"L","Ctenophorus isolepis",1978-12-18,"1122","1978","M ",39.4,30.8
"2969","AUS",1721,"L","Ctenophorus isolepis",1978-11-30,"1456","1978","UNK",39.4,32.1
"2970","AUS",1455,"R","Ctenophorus isolepis",1978-11-15,"1646","1978","F ",39.4,32.4
"2971","AUS",1741,"L","Ctenophorus isolepis",1978-12-01,"1717","1978","M ",39.4,34.5
"2972","AUS",1119,"R","Ctenophorus isolepis",1978-11-01,"1012","1978","M ",39.5,26.5
"2973","AUS",2155,"L","Ctenophorus isolepis",1978-12-18,"940","1978","M ",39.5,28.8
"2974","AUS",2200,"L","Ctenophorus isolepis",1978-12-28,"839","1978","F ",39.6,25.4
"2975","AUS",2102,"L","Ctenophorus isolepis",1978-12-17,"1015","1978","F ",39.6,27.8
"2976","AUS",2163,"L","Ctenophorus isolepis",1978-12-18,"1145","1978","F ",39.6,31
"2977","AUS",1647,"L","Ctenophorus isolepis",1978-11-28,"1629","1978","UNK",39.6,31.6
"2978","AUS",1732,"L","Ctenophorus isolepis",1978-12-01,"900","1978","M ",39.6,31.7
"2979","AUS",1262,"L","Ctenophorus isolepis",1978-11-07,"920","1978","UNK",39.6,32.4
"2980","AUS",1557,"R","Ctenophorus isolepis",1978-11-19,"948","1978","M ",39.7,22.2
"2981","AUS",1536,"R","Ctenophorus isolepis",1978-11-18,"1038","1978","M ",39.7,24.6
"2982","AUS",1374,"L","Ctenophorus isolepis",1978-11-13,"1035","1978","M ",39.7,26.4
"2983","AUS",1544,"R","Ctenophorus isolepis",1978-11-18,"1620","1978","F ",39.7,27.3
"2984","AUS",2091,"L","Ctenophorus isolepis",1978-12-17,"1136","1978","F ",39.7,28.6
"2985","AUS",1348,"L","Ctenophorus isolepis",1978-11-12,"1218","1978","F ",39.8,25.8
"2986","AUS",2101,"L","Ctenophorus isolepis",1978-12-17,"1000","1978","F ",39.8,26.4
"2987","AUS",1630,"L","Ctenophorus isolepis",1978-11-28,"811","1978","M ",39.8,26.6
"2988","AUS",2217,"R","Ctenophorus isolepis",1978-12-29,"852","1978","F ",39.8,29.3
"2989","AUS",1243,"L","Ctenophorus isolepis",1978-11-06,"1709","1978","M ",39.8,31.1
"2990","AUS",1151,"R","Ctenophorus isolepis",1978-11-02,"1328","1978","UNK",39.8,32
"2991","AUS",2045,"L","Ctenophorus isolepis",1978-12-16,"1025","1978","M ",39.9,28
"2992","AUS",1124,"R","Ctenophorus isolepis",1978-11-01,"1128","1978","F ",39.9,30.5
"2993","AUS",2157,"L","Ctenophorus isolepis",1978-12-18,"1140","1978","M ",39.9,31.4
"2994","AUS",1805,"R","Ctenophorus isolepis",1978-12-04,"906","1978","F ",40,20.5
"2995","AUS",1554,"R","Ctenophorus isolepis",1978-11-19,"900","1978","M ",40,21.9
"2996","AUS",1560,"R","Ctenophorus isolepis",1978-11-19,"1125","1978","UNK",40,24.4
"2997","AUS",1635,"L","Ctenophorus isolepis",1978-11-28,"1045","1978","UNK",40,26.6
"2998","AUS",1632,"L","Ctenophorus isolepis",1978-11-28,"858","1978","UNK",40,26.9
"2999","AUS",1191,"R","Ctenophorus isolepis",1978-11-04,"834","1978","UNK",40,29.3
"3000","AUS",2114,"L","Ctenophorus isolepis",1978-12-17,"1629","1978","M ",40,32.3
"3001","AUS",1666,"L","Ctenophorus isolepis",1978-11-29,"914","1978","M ",40.1,22.5
"3002","AUS",2088,"L","Ctenophorus isolepis",1978-12-17,"1107","1978","F ",40.1,30.5
"3003","AUS",1349,"L","Ctenophorus isolepis",1978-11-12,"1220","1978","M ",40.2,25.8
"3004","AUS",1559,"R","Ctenophorus isolepis",1978-11-19,"1110","1978","UNK",40.2,26.4
"3005","AUS",1420,"L","Ctenophorus isolepis",1978-11-14,"1135","1978","M ",40.2,27.5
"3006","AUS",1106,"R","Ctenophorus isolepis",1978-10-31,"1527","1978","UNK",40.2,28.2
"3007","AUS",1429,"L","Ctenophorus isolepis",1978-11-14,"1045","1978","F ",40.2,29.2
"3008","AUS",2112,"L","Ctenophorus isolepis",1978-12-17,"1615","1978","F ",40.2,32
"3009","AUS",1509,"R","Ctenophorus isolepis",1978-11-17,"1300","1978","F ",40.2,32.4
"3010","AUS",1577,"R","Ctenophorus isolepis",1978-11-20,"1622","1978","F ",40.3,32.3
"3011","AUS",1895,"R","Ctenophorus isolepis",1978-12-10,"1156","1978","F ",40.4,30.3
"3012","AUS",1954,"R","Ctenophorus isolepis",1978-12-13,"1240","1978","M ",40.4,32.9
"3013","AUS",1914,"R","Ctenophorus isolepis",1978-12-11,"1546","1978","F ",40.5,30
"3014","AUS",1170,"R","Ctenophorus isolepis",1978-11-03,"811","1978","F ",40.5,32
"3015","AUS",1259,"L","Ctenophorus isolepis",1978-11-07,"825","1978","UNK",40.5,32.2
"3016","AUS",2171,"L","Ctenophorus isolepis",1978-12-25,"1710","1978","F ",40.7,34.1
"3017","AUS",1710,"L","Ctenophorus isolepis",1978-11-30,"1025","1978","UNK",40.8,29
"3018","AUS",2004,"R","Ctenophorus isolepis",1978-12-15,"943","1978","M ",40.8,31
"3019","AUS",1706,"L","Ctenophorus isolepis",1978-11-30,"933","1978","UNK",41.2,28.4
"3020","AUS",1260,"L","Ctenophorus isolepis",1978-11-07,"843","1978","UNK",41.2,30.2
"3021","AUS",2093,"L","Ctenophorus isolepis",1978-12-17,"1152","1978","M ",41.6,27.8
"3022","AUS",2087,"L","Ctenophorus isolepis",1978-12-17,"1105","1978","M ",42.2,29
"3023","AUS",2109,"L","Ctenophorus isolepis",1978-12-17,"1155","1978","F ",42.2,30.1
"3024","AUS",1510,"R","Ctenophorus isolepis",1978-11-17,"1303","1978","F ",42.2,34.4
"3025","AUS",2273,"R","Ctenophorus isolepis",1978-12-31,"1740","1978","F ",42.3,41
"3026","AUS",3862,"R","Ctenophorus isolepis",1979-03-09,"710","1979","F ",28.9,22.3
"3027","AUS",3066,"L","Ctenophorus isolepis",1979-02-16,"1739","1979","J ",29,28.2
"3028","AUS",2959,"L","Ctenophorus isolepis",1979-02-14,"925","1979","F ",29.5,31
"3029","AUS",3139,"L","Ctenophorus isolepis",1979-02-18,"805","1979","M ",30.7,28.6
"3030","AUS",3480,"L","Ctenophorus isolepis",1979-03-01,"808","1979","B ",30.9,24.4
"3031","AUS",2984,"L","Ctenophorus isolepis",1979-02-15,"842","1979","M ",31.4,26.2
"3032","AUS",2985,"L","Ctenophorus isolepis",1979-02-15,"844","1979","F ",31.6,26.2
"3033","AUS",2986,"L","Ctenophorus isolepis",1979-02-15,"854","1979","M ",32,27.4
"3034","AUS",3276,"L","Ctenophorus isolepis",1979-02-25,"1015","1979","J ",32.3,26.9
"3035","AUS",3338,"L","Ctenophorus isolepis",1979-02-26,"734","1979","J ",32.4,23
"3036","AUS",3411,"L","Ctenophorus isolepis",1979-02-28,"930","1979","M ",32.4,24.6
"3037","AUS",2341,"L","Ctenophorus isolepis",1979-01-08,"938","1979","M ",32.4,25.1
"3038","AUS",3281,"L","Ctenophorus isolepis",1979-02-25,"815","1979","J ",32.4,26
"3039","AUS",3348,"L","Ctenophorus isolepis",1979-02-26,"852","1979","F ",32.5,23.4
"3040","AUS",3349,"L","Ctenophorus isolepis",1979-02-26,"852","1979","F ",32.6,23.4
"3041","AUS",3341,"L","Ctenophorus isolepis",1979-02-26,"807","1979","UNK",32.8,21.4
"3042","AUS",3944,"R","Ctenophorus isolepis",1979-03-12,"755","1979","M ",32.9,30.5
"3043","AUS",3035,"L","Ctenophorus isolepis",1979-02-15,"1707","1979","B ",32.9,31.6
"3044","AUS",3416,"L","Ctenophorus isolepis",1979-02-28,"732","1979","F ",33,19.7
"3045","AUS",3312,"L","Ctenophorus isolepis",1979-02-25,"1632","1979","F ",33.2,33
"3046","AUS",2588,"L","Ctenophorus isolepis",1979-01-21,"1800","1979","F ",33.6,31.1
"3047","AUS",2386,"L","Ctenophorus isolepis",1979-01-11,"910","1979","F ",33.7,29.7
"3048","AUS",2467,"R","Ctenophorus isolepis",1979-01-15,"835","1979","M ",33.8,30.4
"3049","AUS",2531,"R","Ctenophorus isolepis",1979-01-18,"730","1979","F ",33.9,30.5
"3050","AUS",2989,"L","Ctenophorus isolepis",1979-02-15,"911","1979","F ",34.3,28.1
"3051","AUS",2988,"L","Ctenophorus isolepis",1979-02-15,"908","1979","M ",34.6,27.5
"3052","AUS",4048,"R","Ctenophorus isolepis",1979-03-13,"1725","1979","F ",34.8,32
"3053","AUS",2814,"L","Ctenophorus isolepis",1979-02-06,"725","1979","F ",34.9,24.4
