Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,12045,1961,11,11,19.6,1,Y
IDCJAC0011,12045,1961,11,12,18.9,1,Y
IDCJAC0011,12045,1961,11,13,23.9,1,Y
IDCJAC0011,12045,1961,11,14,19.1,1,Y
IDCJAC0011,12045,1961,11,15,10.7,1,Y
IDCJAC0011,12045,1961,11,16,10.2,1,Y
IDCJAC0011,12045,1961,11,17,12.2,1,Y
IDCJAC0011,12045,1961,11,18,18.3,1,Y
IDCJAC0011,12045,1961,11,19,16.1,1,Y
IDCJAC0011,12045,1961,11,20,17.8,1,Y
IDCJAC0011,12045,1961,11,21,15.0,1,Y
IDCJAC0011,12045,1961,11,22,16.7,1,Y
IDCJAC0011,12045,1961,11,23,17.8,1,Y
IDCJAC0011,12045,1961,11,24,17.2,1,Y
IDCJAC0011,12045,1961,11,25,20.6,1,Y
IDCJAC0011,12045,1961,11,26,13.3,1,Y
IDCJAC0011,12045,1961,11,27,13.3,1,Y
IDCJAC0011,12045,1961,11,28,12.8,1,Y
IDCJAC0011,12045,1961,11,29,15.6,1,Y
IDCJAC0011,12045,1961,11,30,18.9,1,Y
IDCJAC0011,12045,1961,12,01,20.6,1,Y
IDCJAC0011,12045,1961,12,02,22.2,1,Y
IDCJAC0011,12045,1961,12,03,27.8,1,Y
IDCJAC0011,12045,1961,12,04,14.4,1,Y
IDCJAC0011,12045,1961,12,05,18.9,1,Y
IDCJAC0011,12045,1961,12,06,13.8,1,Y
IDCJAC0011,12045,1961,12,07,19.3,1,Y
IDCJAC0011,12045,1961,12,08,20.6,1,Y
IDCJAC0011,12045,1961,12,09,23.6,1,Y
IDCJAC0011,12045,1961,12,10,21.7,1,Y
IDCJAC0011,12045,1961,12,11,17.2,1,Y
IDCJAC0011,12045,1961,12,12,16.1,1,Y
IDCJAC0011,12045,1961,12,13,18.6,1,Y
IDCJAC0011,12045,1961,12,14,20.6,1,Y
IDCJAC0011,12045,1961,12,15,21.1,1,Y
IDCJAC0011,12045,1961,12,16,13.6,1,Y
IDCJAC0011,12045,1961,12,17,13.2,1,Y
IDCJAC0011,12045,1961,12,18,16.7,1,Y
IDCJAC0011,12045,1961,12,19,17.2,1,Y
IDCJAC0011,12045,1961,12,20,18.9,1,Y
IDCJAC0011,12045,1961,12,21,20.8,1,Y
IDCJAC0011,12045,1961,12,22,23.3,1,Y
IDCJAC0011,12045,1961,12,23,21.7,1,Y
IDCJAC0011,12045,1961,12,24,17.9,1,Y
IDCJAC0011,12045,1961,12,25,25.6,1,Y
IDCJAC0011,12045,1961,12,26,29.4,1,Y
IDCJAC0011,12045,1961,12,27,26.1,1,Y
IDCJAC0011,12045,1961,12,28,18.8,1,Y
IDCJAC0011,12045,1961,12,29,17.8,1,Y
IDCJAC0011,12045,1961,12,30,26.0,1,Y
IDCJAC0011,12045,1961,12,31,20.6,1,Y
IDCJAC0011,12045,1962,01,01,26.1,1,Y
IDCJAC0011,12045,1962,01,02,24.4,1,Y
IDCJAC0011,12045,1962,01,03,20.9,1,Y
IDCJAC0011,12045,1962,01,04,18.4,1,Y
IDCJAC0011,12045,1962,01,05,18.7,1,Y
IDCJAC0011,12045,1962,01,06,20.0,1,Y
IDCJAC0011,12045,1962,01,07,22.1,1,Y
IDCJAC0011,12045,1962,01,08,23.3,1,Y
IDCJAC0011,12045,1962,01,09,18.6,1,Y
IDCJAC0011,12045,1962,01,10,17.2,1,Y
IDCJAC0011,12045,1962,01,11,17.8,1,Y
IDCJAC0011,12045,1962,01,12,19.2,1,Y
IDCJAC0011,12045,1962,01,13,20.0,1,Y
IDCJAC0011,12045,1962,01,14,23.2,1,Y
IDCJAC0011,12045,1962,01,15,22.1,1,Y
IDCJAC0011,12045,1962,01,16,26.1,1,Y
IDCJAC0011,12045,1962,01,17,20.0,1,Y
IDCJAC0011,12045,1962,01,18,22.8,1,Y
IDCJAC0011,12045,1962,01,19,16.7,1,Y
IDCJAC0011,12045,1962,01,20,17.2,1,Y
IDCJAC0011,12045,1962,01,21,17.6,1,Y
IDCJAC0011,12045,1962,01,22,21.7,1,Y
IDCJAC0011,12045,1962,01,23,22.8,1,Y
IDCJAC0011,12045,1962,01,24,28.3,1,Y
IDCJAC0011,12045,1962,01,25,18.3,1,Y
IDCJAC0011,12045,1962,01,26,16.7,1,Y
IDCJAC0011,12045,1962,01,27,24.3,1,Y
IDCJAC0011,12045,1962,01,28,18.3,1,Y
IDCJAC0011,12045,1962,01,29,20.0,1,Y
IDCJAC0011,12045,1962,01,30,26.1,1,Y
IDCJAC0011,12045,1962,01,31,23.6,1,Y
IDCJAC0011,12045,1962,02,01,21.7,1,Y
IDCJAC0011,12045,1962,02,02,18.3,1,Y
IDCJAC0011,12045,1962,02,03,20.6,1,Y
IDCJAC0011,12045,1962,02,04,19.7,1,Y
IDCJAC0011,12045,1962,02,05,26.1,1,Y
IDCJAC0011,12045,1962,02,06,25.6,1,Y
IDCJAC0011,12045,1962,02,07,22.1,1,Y
IDCJAC0011,12045,1962,02,08,18.3,1,Y
IDCJAC0011,12045,1962,02,09,22.2,1,Y
IDCJAC0011,12045,1962,02,10,22.2,1,Y
IDCJAC0011,12045,1962,02,11,23.9,1,Y
IDCJAC0011,12045,1962,02,12,22.2,1,Y
IDCJAC0011,12045,1962,02,13,23.9,1,Y
IDCJAC0011,12045,1962,02,14,22.8,1,Y
IDCJAC0011,12045,1962,02,15,20.7,1,Y
IDCJAC0011,12045,1962,02,16,21.1,1,Y
IDCJAC0011,12045,1962,02,17,14.4,1,Y
IDCJAC0011,12045,1962,02,18,13.3,1,Y
IDCJAC0011,12045,1962,02,19,13.3,1,Y
IDCJAC0011,12045,1962,02,20,16.7,1,Y
IDCJAC0011,12045,1962,02,21,14.4,1,Y
IDCJAC0011,12045,1962,02,22,14.8,1,Y
IDCJAC0011,12045,1962,02,23,16.6,1,Y
IDCJAC0011,12045,1962,02,24,18.2,1,Y
IDCJAC0011,12045,1962,02,25,20.8,1,Y
IDCJAC0011,12045,1962,02,26,18.3,1,Y
IDCJAC0011,12045,1962,02,27,19.9,1,Y
IDCJAC0011,12045,1962,02,28,17.7,1,Y
IDCJAC0011,12045,1962,03,01,11.1,1,Y
IDCJAC0011,12045,1962,03,02,12.3,1,Y
IDCJAC0011,12045,1962,03,03,14.2,1,Y
IDCJAC0011,12045,1962,03,04,15.7,1,Y
IDCJAC0011,12045,1962,03,05,18.3,1,Y
IDCJAC0011,12045,1962,03,06,18.3,1,Y
IDCJAC0011,12045,1962,03,07,18.9,1,Y
IDCJAC0011,12045,1962,03,08,19.4,1,Y
IDCJAC0011,12045,1962,03,09,16.1,1,Y
IDCJAC0011,12045,1962,03,10,16.7,1,Y
IDCJAC0011,12045,1962,03,11,22.2,1,Y
IDCJAC0011,12045,1962,03,12,17.8,1,Y
IDCJAC0011,12045,1962,03,13,20.0,1,Y
IDCJAC0011,12045,1962,03,14,21.7,1,Y
IDCJAC0011,12045,1962,03,15,22.8,1,Y
IDCJAC0011,12045,1962,03,16,17.8,1,Y
IDCJAC0011,12045,1962,03,17,17.2,1,Y
IDCJAC0011,12045,1962,03,18,19.2,1,Y
IDCJAC0011,12045,1962,03,19,20.8,1,Y
IDCJAC0011,12045,1962,03,20,20.0,1,Y
IDCJAC0011,12045,1962,03,21,18.3,1,Y
IDCJAC0011,12045,1962,03,22,17.2,1,Y
IDCJAC0011,12045,1962,03,23,15.6,1,Y
IDCJAC0011,12045,1962,03,24,17.8,1,Y
IDCJAC0011,12045,1962,03,25,22.2,1,Y
IDCJAC0011,12045,1962,03,26,16.1,1,Y
IDCJAC0011,12045,1962,03,27,10.9,1,Y
IDCJAC0011,12045,1962,03,28,11.8,1,Y
IDCJAC0011,12045,1962,03,29,16.5,1,Y
IDCJAC0011,12045,1962,03,30,18.9,1,Y
IDCJAC0011,12045,1962,03,31,16.9,1,Y
IDCJAC0011,12045,1962,04,01,18.9,1,Y
IDCJAC0011,12045,1962,04,02,20.0,1,Y
IDCJAC0011,12045,1962,04,03,19.4,1,Y
IDCJAC0011,12045,1962,04,04,16.7,1,Y
IDCJAC0011,12045,1962,04,05,20.0,1,Y
IDCJAC0011,12045,1962,04,06,21.7,1,Y
IDCJAC0011,12045,1962,04,07,15.6,1,Y
IDCJAC0011,12045,1962,04,08,12.8,1,Y
IDCJAC0011,12045,1962,04,09,13.3,1,Y
IDCJAC0011,12045,1962,04,10,12.8,1,Y
IDCJAC0011,12045,1962,04,11,13.3,1,Y
IDCJAC0011,12045,1962,04,12,14.1,1,Y
IDCJAC0011,12045,1962,04,13,17.2,1,Y
IDCJAC0011,12045,1962,04,14,15.6,1,Y
IDCJAC0011,12045,1962,04,15,13.9,1,Y
IDCJAC0011,12045,1962,04,16,12.8,1,Y
IDCJAC0011,12045,1962,04,17,12.2,1,Y
IDCJAC0011,12045,1962,04,18,12.8,1,Y
IDCJAC0011,12045,1962,04,19,15.0,1,Y
IDCJAC0011,12045,1962,04,20,,,
IDCJAC0011,12045,1962,04,21,16.7,,Y
IDCJAC0011,12045,1962,04,22,15.0,1,Y
IDCJAC0011,12045,1962,04,23,17.3,1,Y
IDCJAC0011,12045,1962,04,24,17.0,1,Y
IDCJAC0011,12045,1962,04,25,17.8,1,Y
IDCJAC0011,12045,1962,04,26,15.6,1,Y
IDCJAC0011,12045,1962,04,27,14.6,1,Y
IDCJAC0011,12045,1962,04,28,13.3,1,Y
IDCJAC0011,12045,1962,04,29,10.1,1,Y
IDCJAC0011,12045,1962,04,30,9.4,1,Y
IDCJAC0011,12045,1962,05,01,10.0,1,Y
IDCJAC0011,12045,1962,05,02,9.4,1,Y
IDCJAC0011,12045,1962,05,03,9.5,1,Y
IDCJAC0011,12045,1962,05,04,9.4,1,Y
IDCJAC0011,12045,1962,05,05,10.6,1,Y
IDCJAC0011,12045,1962,05,06,11.1,1,Y
IDCJAC0011,12045,1962,05,07,11.7,1,Y
IDCJAC0011,12045,1962,05,08,12.2,1,Y
IDCJAC0011,12045,1962,05,09,13.9,1,Y
IDCJAC0011,12045,1962,05,10,11.1,1,Y
IDCJAC0011,12045,1962,05,11,9.8,1,Y
IDCJAC0011,12045,1962,05,12,12.4,1,Y
IDCJAC0011,12045,1962,05,13,15.0,1,Y
IDCJAC0011,12045,1962,05,14,13.3,1,Y
IDCJAC0011,12045,1962,05,15,10.3,1,Y
IDCJAC0011,12045,1962,05,16,2.8,1,Y
IDCJAC0011,12045,1962,05,17,4.7,1,Y
IDCJAC0011,12045,1962,05,18,6.0,1,Y
IDCJAC0011,12045,1962,05,19,8.3,1,Y
IDCJAC0011,12045,1962,05,20,8.3,1,Y
IDCJAC0011,12045,1962,05,21,7.2,1,Y
IDCJAC0011,12045,1962,05,22,1.7,1,Y
IDCJAC0011,12045,1962,05,23,3.9,1,Y
IDCJAC0011,12045,1962,05,24,8.9,1,Y
IDCJAC0011,12045,1962,05,25,10.8,1,Y
IDCJAC0011,12045,1962,05,26,10.6,1,Y
IDCJAC0011,12045,1962,05,27,8.9,1,Y
IDCJAC0011,12045,1962,05,28,9.3,1,Y
IDCJAC0011,12045,1962,05,29,15.0,1,Y
IDCJAC0011,12045,1962,05,30,8.9,1,Y
IDCJAC0011,12045,1962,05,31,12.8,1,Y
IDCJAC0011,12045,1962,06,01,11.7,1,Y
IDCJAC0011,12045,1962,06,02,11.7,1,Y
IDCJAC0011,12045,1962,06,03,8.9,1,Y
IDCJAC0011,12045,1962,06,04,3.3,1,Y
IDCJAC0011,12045,1962,06,05,5.6,1,Y
IDCJAC0011,12045,1962,06,06,5.6,1,Y
IDCJAC0011,12045,1962,06,07,7.2,1,Y
IDCJAC0011,12045,1962,06,08,7.8,1,Y
IDCJAC0011,12045,1962,06,09,6.7,1,Y
IDCJAC0011,12045,1962,06,10,10.0,1,Y
IDCJAC0011,12045,1962,06,11,11.7,1,Y
IDCJAC0011,12045,1962,06,12,10.0,1,Y
IDCJAC0011,12045,1962,06,13,6.1,1,Y
IDCJAC0011,12045,1962,06,14,5.0,1,Y
IDCJAC0011,12045,1962,06,15,7.2,1,Y
IDCJAC0011,12045,1962,06,16,10.1,1,Y
IDCJAC0011,12045,1962,06,17,10.1,1,Y
IDCJAC0011,12045,1962,06,18,8.7,1,Y
IDCJAC0011,12045,1962,06,19,8.1,1,Y
IDCJAC0011,12045,1962,06,20,10.6,1,Y
IDCJAC0011,12045,1962,06,21,10.0,1,Y
IDCJAC0011,12045,1962,06,22,14.4,1,Y
IDCJAC0011,12045,1962,06,23,15.0,1,Y
IDCJAC0011,12045,1962,06,24,6.7,1,Y
IDCJAC0011,12045,1962,06,25,6.7,1,Y
IDCJAC0011,12045,1962,06,26,6.1,1,Y
IDCJAC0011,12045,1962,06,27,11.0,1,Y
IDCJAC0011,12045,1962,06,28,11.1,1,Y
IDCJAC0011,12045,1962,06,29,3.3,1,Y
IDCJAC0011,12045,1962,06,30,3.8,1,Y
IDCJAC0011,12045,1962,07,01,0.0,1,Y
IDCJAC0011,12045,1962,07,02,1.7,1,Y
IDCJAC0011,12045,1962,07,03,7.2,1,Y
IDCJAC0011,12045,1962,07,04,5.6,1,Y
IDCJAC0011,12045,1962,07,05,7.2,1,Y
IDCJAC0011,12045,1962,07,06,4.4,1,Y
IDCJAC0011,12045,1962,07,07,3.1,1,Y
IDCJAC0011,12045,1962,07,08,1.7,1,Y
IDCJAC0011,12045,1962,07,09,2.2,1,Y
IDCJAC0011,12045,1962,07,10,3.9,1,Y
IDCJAC0011,12045,1962,07,11,1.7,1,Y
IDCJAC0011,12045,1962,07,12,3.9,1,Y
IDCJAC0011,12045,1962,07,13,4.7,1,Y
IDCJAC0011,12045,1962,07,14,3.9,1,Y
IDCJAC0011,12045,1962,07,15,3.9,1,Y
IDCJAC0011,12045,1962,07,16,5.0,1,Y
IDCJAC0011,12045,1962,07,17,7.2,1,Y
IDCJAC0011,12045,1962,07,18,10.0,1,Y
IDCJAC0011,12045,1962,07,19,8.9,1,Y
IDCJAC0011,12045,1962,07,20,2.8,1,Y
IDCJAC0011,12045,1962,07,21,-0.6,1,Y
IDCJAC0011,12045,1962,07,22,9.3,1,Y
IDCJAC0011,12045,1962,07,23,7.8,1,Y
IDCJAC0011,12045,1962,07,24,4.4,1,Y
IDCJAC0011,12045,1962,07,25,0.6,1,Y
IDCJAC0011,12045,1962,07,26,3.9,1,Y
IDCJAC0011,12045,1962,07,27,5.6,1,Y
IDCJAC0011,12045,1962,07,28,7.2,1,Y
IDCJAC0011,12045,1962,07,29,5.0,1,Y
IDCJAC0011,12045,1962,07,30,10.6,1,Y
IDCJAC0011,12045,1962,07,31,2.8,1,Y
IDCJAC0011,12045,1962,08,01,1.7,1,Y
IDCJAC0011,12045,1962,08,02,3.9,1,Y
IDCJAC0011,12045,1962,08,03,4.4,1,Y
IDCJAC0011,12045,1962,08,04,6.7,1,Y
IDCJAC0011,12045,1962,08,05,10.0,1,Y
IDCJAC0011,12045,1962,08,06,2.8,1,Y
IDCJAC0011,12045,1962,08,07,2.8,1,Y
IDCJAC0011,12045,1962,08,08,7.2,1,Y
IDCJAC0011,12045,1962,08,09,5.6,1,Y
IDCJAC0011,12045,1962,08,10,8.3,1,Y
IDCJAC0011,12045,1962,08,11,7.2,1,Y
IDCJAC0011,12045,1962,08,12,1.1,1,Y
IDCJAC0011,12045,1962,08,13,4.4,1,Y
IDCJAC0011,12045,1962,08,14,4.4,1,Y
IDCJAC0011,12045,1962,08,15,6.1,1,Y
IDCJAC0011,12045,1962,08,16,8.3,1,Y
IDCJAC0011,12045,1962,08,17,10.6,1,Y
IDCJAC0011,12045,1962,08,18,8.3,1,Y
IDCJAC0011,12045,1962,08,19,8.9,1,Y
IDCJAC0011,12045,1962,08,20,1.7,1,Y
IDCJAC0011,12045,1962,08,21,7.2,1,Y
IDCJAC0011,12045,1962,08,22,7.8,1,Y
IDCJAC0011,12045,1962,08,23,7.2,1,Y
IDCJAC0011,12045,1962,08,24,7.8,1,Y
IDCJAC0011,12045,1962,08,25,10.0,1,Y
IDCJAC0011,12045,1962,08,26,8.3,1,Y
IDCJAC0011,12045,1962,08,27,13.9,1,Y
IDCJAC0011,12045,1962,08,28,11.7,1,Y
IDCJAC0011,12045,1962,08,29,4.4,1,Y
IDCJAC0011,12045,1962,08,30,5.6,1,Y
IDCJAC0011,12045,1962,08,31,11.9,1,Y
IDCJAC0011,12045,1962,09,01,13.3,1,Y
IDCJAC0011,12045,1962,09,02,9.9,1,Y
IDCJAC0011,12045,1962,09,03,11.1,1,Y
IDCJAC0011,12045,1962,09,04,12.8,1,Y
IDCJAC0011,12045,1962,09,05,5.0,1,Y
IDCJAC0011,12045,1962,09,06,3.3,1,Y
IDCJAC0011,12045,1962,09,07,6.7,1,Y
IDCJAC0011,12045,1962,09,08,10.0,1,Y
IDCJAC0011,12045,1962,09,09,14.8,1,Y
IDCJAC0011,12045,1962,09,10,11.1,1,Y
IDCJAC0011,12045,1962,09,11,5.0,1,Y
IDCJAC0011,12045,1962,09,12,10.0,1,Y
IDCJAC0011,12045,1962,09,13,8.3,1,Y
IDCJAC0011,12045,1962,09,14,8.3,1,Y
IDCJAC0011,12045,1962,09,15,,,
IDCJAC0011,12045,1962,09,16,7.8,,Y
IDCJAC0011,12045,1962,09,17,15.6,1,Y
IDCJAC0011,12045,1962,09,18,11.1,1,Y
IDCJAC0011,12045,1962,09,19,10.8,1,Y
IDCJAC0011,12045,1962,09,20,10.6,1,Y
IDCJAC0011,12045,1962,09,21,12.7,1,Y
IDCJAC0011,12045,1962,09,22,5.0,1,Y
IDCJAC0011,12045,1962,09,23,5.0,1,Y
IDCJAC0011,12045,1962,09,24,8.9,1,Y
IDCJAC0011,12045,1962,09,25,7.8,1,Y
IDCJAC0011,12045,1962,09,26,10.0,1,Y
IDCJAC0011,12045,1962,09,27,8.9,1,Y
IDCJAC0011,12045,1962,09,28,10.0,1,Y
IDCJAC0011,12045,1962,09,29,10.6,1,Y
IDCJAC0011,12045,1962,09,30,11.6,1,Y
IDCJAC0011,12045,1962,10,01,,,
IDCJAC0011,12045,1962,10,02,,,
IDCJAC0011,12045,1962,10,03,,,
IDCJAC0011,12045,1962,10,04,,,
IDCJAC0011,12045,1962,10,05,,,
IDCJAC0011,12045,1962,10,06,,,
IDCJAC0011,12045,1962,10,07,,,
IDCJAC0011,12045,1962,10,08,,,
IDCJAC0011,12045,1962,10,09,,,
IDCJAC0011,12045,1962,10,10,,,
IDCJAC0011,12045,1962,10,11,,,
IDCJAC0011,12045,1962,10,12,,,
IDCJAC0011,12045,1962,10,13,,,
IDCJAC0011,12045,1962,10,14,,,
IDCJAC0011,12045,1962,10,15,,,
IDCJAC0011,12045,1962,10,16,,,
IDCJAC0011,12045,1962,10,17,,,
IDCJAC0011,12045,1962,10,18,,,
IDCJAC0011,12045,1962,10,19,,,
IDCJAC0011,12045,1962,10,20,,,
IDCJAC0011,12045,1962,10,21,,,
IDCJAC0011,12045,1962,10,22,,,
IDCJAC0011,12045,1962,10,23,,,
IDCJAC0011,12045,1962,10,24,,,
IDCJAC0011,12045,1962,10,25,,,
IDCJAC0011,12045,1962,10,26,,,
IDCJAC0011,12045,1962,10,27,,,
IDCJAC0011,12045,1962,10,28,,,
IDCJAC0011,12045,1962,10,29,,,
IDCJAC0011,12045,1962,10,30,,,
IDCJAC0011,12045,1962,10,31,,,
IDCJAC0011,12045,1962,11,01,15.6,,Y
IDCJAC0011,12045,1962,11,02,17.2,1,Y
IDCJAC0011,12045,1962,11,03,18.2,1,Y
IDCJAC0011,12045,1962,11,04,17.2,1,Y
IDCJAC0011,12045,1962,11,05,21.1,1,Y
IDCJAC0011,12045,1962,11,06,17.2,1,Y
IDCJAC0011,12045,1962,11,07,17.8,1,Y
IDCJAC0011,12045,1962,11,08,21.7,1,Y
IDCJAC0011,12045,1962,11,09,15.0,1,Y
IDCJAC0011,12045,1962,11,10,9.6,1,Y
IDCJAC0011,12045,1962,11,11,9.1,1,Y
IDCJAC0011,12045,1962,11,12,15.1,1,Y
IDCJAC0011,12045,1962,11,13,14.4,1,Y
IDCJAC0011,12045,1962,11,14,16.1,1,Y
IDCJAC0011,12045,1962,11,15,12.7,1,Y
IDCJAC0011,12045,1962,11,16,16.0,1,Y
IDCJAC0011,12045,1962,11,17,17.7,1,Y
IDCJAC0011,12045,1962,11,18,18.4,1,Y
IDCJAC0011,12045,1962,11,19,17.2,1,Y
IDCJAC0011,12045,1962,11,20,13.0,1,Y
IDCJAC0011,12045,1962,11,21,15.0,1,Y
IDCJAC0011,12045,1962,11,22,16.8,1,Y
IDCJAC0011,12045,1962,11,23,19.9,1,Y
IDCJAC0011,12045,1962,11,24,21.4,1,Y
IDCJAC0011,12045,1962,11,25,22.4,1,Y
IDCJAC0011,12045,1962,11,26,23.2,1,Y
IDCJAC0011,12045,1962,11,27,23.7,1,Y
IDCJAC0011,12045,1962,11,28,27.1,1,Y
IDCJAC0011,12045,1962,11,29,25.4,1,Y
IDCJAC0011,12045,1962,11,30,21.8,1,Y
IDCJAC0011,12045,1962,12,01,16.7,1,Y
IDCJAC0011,12045,1962,12,02,13.7,1,Y
IDCJAC0011,12045,1962,12,03,13.4,1,Y
IDCJAC0011,12045,1962,12,04,17.1,1,Y
IDCJAC0011,12045,1962,12,05,18.9,1,Y
IDCJAC0011,12045,1962,12,06,21.7,1,Y
IDCJAC0011,12045,1962,12,07,18.3,1,Y
IDCJAC0011,12045,1962,12,08,20.1,1,Y
IDCJAC0011,12045,1962,12,09,21.3,1,Y
IDCJAC0011,12045,1962,12,10,23.9,1,Y
IDCJAC0011,12045,1962,12,11,16.6,1,Y
IDCJAC0011,12045,1962,12,12,20.0,1,Y
IDCJAC0011,12045,1962,12,13,21.1,1,Y
IDCJAC0011,12045,1962,12,14,22.5,1,Y
IDCJAC0011,12045,1962,12,15,24.4,1,Y
IDCJAC0011,12045,1962,12,16,20.2,1,Y
IDCJAC0011,12045,1962,12,17,20.6,1,Y
IDCJAC0011,12045,1962,12,18,16.7,1,Y
IDCJAC0011,12045,1962,12,19,21.1,1,Y
IDCJAC0011,12045,1962,12,20,22.8,1,Y
IDCJAC0011,12045,1962,12,21,24.4,1,Y
IDCJAC0011,12045,1962,12,22,23.9,1,Y
IDCJAC0011,12045,1962,12,23,21.1,1,Y
IDCJAC0011,12045,1962,12,24,15.0,1,Y
IDCJAC0011,12045,1962,12,25,16.3,1,Y
IDCJAC0011,12045,1962,12,26,18.4,1,Y
IDCJAC0011,12045,1962,12,27,22.4,1,Y
IDCJAC0011,12045,1962,12,28,20.0,1,Y
IDCJAC0011,12045,1962,12,29,23.9,1,Y
IDCJAC0011,12045,1962,12,30,21.8,1,Y
IDCJAC0011,12045,1962,12,31,26.7,1,Y
IDCJAC0011,12045,1963,01,01,25.6,1,Y
IDCJAC0011,12045,1963,01,02,21.1,1,Y
IDCJAC0011,12045,1963,01,03,21.7,1,Y
IDCJAC0011,12045,1963,01,04,25.6,1,Y
IDCJAC0011,12045,1963,01,05,18.3,1,Y
IDCJAC0011,12045,1963,01,06,22.4,1,Y
IDCJAC0011,12045,1963,01,07,24.5,1,Y
IDCJAC0011,12045,1963,01,08,25.6,1,Y
IDCJAC0011,12045,1963,01,09,26.7,1,Y
IDCJAC0011,12045,1963,01,10,23.9,1,Y
IDCJAC0011,12045,1963,01,11,21.4,1,Y
IDCJAC0011,12045,1963,01,12,19.4,1,Y
IDCJAC0011,12045,1963,01,13,14.2,1,Y
IDCJAC0011,12045,1963,01,14,13.2,1,Y
IDCJAC0011,12045,1963,01,15,15.0,1,Y
IDCJAC0011,12045,1963,01,16,16.7,1,Y
IDCJAC0011,12045,1963,01,17,19.2,1,Y
IDCJAC0011,12045,1963,01,18,21.1,1,Y
IDCJAC0011,12045,1963,01,19,22.9,1,Y
IDCJAC0011,12045,1963,01,20,23.7,1,Y
IDCJAC0011,12045,1963,01,21,24.8,1,Y
IDCJAC0011,12045,1963,01,22,13.9,1,Y
IDCJAC0011,12045,1963,01,23,14.4,1,Y
IDCJAC0011,12045,1963,01,24,18.3,1,Y
IDCJAC0011,12045,1963,01,25,25.7,1,Y
IDCJAC0011,12045,1963,01,26,28.1,1,Y
IDCJAC0011,12045,1963,01,27,20.2,1,Y
IDCJAC0011,12045,1963,01,28,19.6,1,Y
IDCJAC0011,12045,1963,01,29,17.8,1,Y
IDCJAC0011,12045,1963,01,30,23.3,1,Y
IDCJAC0011,12045,1963,01,31,22.8,1,Y
IDCJAC0011,12045,1963,02,01,14.0,1,Y
IDCJAC0011,12045,1963,02,02,7.5,1,Y
IDCJAC0011,12045,1963,02,03,16.8,1,Y
IDCJAC0011,12045,1963,02,04,21.1,1,Y
IDCJAC0011,12045,1963,02,05,20.0,1,Y
IDCJAC0011,12045,1963,02,06,22.9,1,Y
IDCJAC0011,12045,1963,02,07,20.0,1,Y
IDCJAC0011,12045,1963,02,08,16.1,1,Y
IDCJAC0011,12045,1963,02,09,19.4,1,Y
IDCJAC0011,12045,1963,02,10,16.8,1,Y
IDCJAC0011,12045,1963,02,11,17.2,1,Y
IDCJAC0011,12045,1963,02,12,18.3,1,Y
IDCJAC0011,12045,1963,02,13,15.0,1,Y
IDCJAC0011,12045,1963,02,14,12.8,1,Y
IDCJAC0011,12045,1963,02,15,15.9,1,Y
IDCJAC0011,12045,1963,02,16,21.7,1,Y
IDCJAC0011,12045,1963,02,17,21.8,1,Y
IDCJAC0011,12045,1963,02,18,24.4,1,Y
IDCJAC0011,12045,1963,02,19,26.1,1,Y
IDCJAC0011,12045,1963,02,20,27.8,1,Y
IDCJAC0011,12045,1963,02,21,20.6,1,Y
IDCJAC0011,12045,1963,02,22,20.6,1,Y
IDCJAC0011,12045,1963,02,23,25.7,1,Y
IDCJAC0011,12045,1963,02,24,26.7,1,Y
IDCJAC0011,12045,1963,02,25,27.8,1,Y
IDCJAC0011,12045,1963,02,26,24.3,1,Y
IDCJAC0011,12045,1963,02,27,21.1,1,Y
IDCJAC0011,12045,1963,02,28,20.6,1,Y
IDCJAC0011,12045,1963,03,01,20.6,1,Y
IDCJAC0011,12045,1963,03,02,19.4,1,Y
IDCJAC0011,12045,1963,03,03,16.7,1,Y
IDCJAC0011,12045,1963,03,04,21.7,1,Y
IDCJAC0011,12045,1963,03,05,21.7,1,Y
IDCJAC0011,12045,1963,03,06,17.2,1,Y
IDCJAC0011,12045,1963,03,07,24.4,1,Y
IDCJAC0011,12045,1963,03,08,24.4,1,Y
IDCJAC0011,12045,1963,03,09,17.2,1,Y
IDCJAC0011,12045,1963,03,10,15.4,1,Y
IDCJAC0011,12045,1963,03,11,17.8,1,Y
IDCJAC0011,12045,1963,03,12,21.0,1,Y
IDCJAC0011,12045,1963,03,13,17.2,1,Y
IDCJAC0011,12045,1963,03,14,16.1,1,Y
IDCJAC0011,12045,1963,03,15,21.0,1,Y
IDCJAC0011,12045,1963,03,16,17.2,1,Y
IDCJAC0011,12045,1963,03,17,14.6,1,Y
IDCJAC0011,12045,1963,03,18,15.7,1,Y
IDCJAC0011,12045,1963,03,19,14.0,1,Y
IDCJAC0011,12045,1963,03,20,14.0,1,Y
IDCJAC0011,12045,1963,03,21,17.7,1,Y
IDCJAC0011,12045,1963,03,22,17.8,1,Y
IDCJAC0011,12045,1963,03,23,17.7,1,Y
IDCJAC0011,12045,1963,03,24,24.0,1,Y
IDCJAC0011,12045,1963,03,25,18.1,1,Y
IDCJAC0011,12045,1963,03,26,15.0,1,Y
IDCJAC0011,12045,1963,03,27,13.9,1,Y
IDCJAC0011,12045,1963,03,28,13.9,1,Y
IDCJAC0011,12045,1963,03,29,16.8,1,Y
IDCJAC0011,12045,1963,03,30,13.7,1,Y
