Region,ID,Site,Genus_species,datetime2,DEP,SHADE,BT,TC_interp,TC,AT,TA_interp,TA1m,diff_TC,diff_TA,Error,Remove,Notes
Au,3558_L,L,Gehyra variegata,2/3/1979 19:26,0,0,29.2,28.97,23.87978564,29,29.97,24.78862595,0.2,-1,,N,
Au,1251_L,L,Gehyra variegata,6/11/1978 20:10,0,0,24.6,24.26,18.31799714,23,26.44,18.94965883,0.3,-3.4,,N,
Au,1649_L,L,Gehyra variegata,28/11/1978 19:32,0,0,26.8,26.51,16.71052452,25.4,27.46,17.69621128,0.3,-2.1,,N,
Au,2885_L,L,Gehyra variegata,8/2/1979 19:48,0,0,29.1,28.82,21.02867321,29.9,30.67,23.04187207,0.3,-0.8,,N,
Au,3451_L,L,Gehyra variegata,28/2/1979 20:05,0,0,25.1,24.84,17.41128281,22.5,25.9,18.27642295,0.3,-3.4,,N,
Au,3452_L,L,Gehyra variegata,28/2/1979 20:17,0,0,24.4,24.14,17.41128281,22.4,25.14,18.27642295,0.3,-2.7,,N,
Au,3559_L,L,Gehyra variegata,2/3/1979 19:32,0,0,29.2,28.92,21.47426972,29,29.94,21.77113774,0.3,-0.9,,N,
Au,1315_L,L,Gehyra variegata,11/11/1978 19:30,-2.5,0,17.4,16.97,14.07792127,16.9,17.48,12.03545752,0.4,-0.6,,N,
Au,1623_L,L,Gehyra variegata,27/11/1978 20:23,0,0,31.4,31.04,22.80794367,32,33.37,24.73250891,0.4,-1.4,,N,
Au,2173_L,L,Gehyra variegata,25/12/1978 19:44,0,0,29.2,28.82,22.51860374,29.9,30.19,23.71517644,0.4,-0.3,,N,
Au,2811_L,L,Gehyra variegata,5/2/1979 19:44,0,0,26.8,26.37,18.86240149,26.7,27.78,20.4995423,0.4,-1.1,,N,
Au,3462_L,L,Gehyra variegata,28/2/1979 20:30,0,0,23.8,23.37,16.91454482,22.4,24.32,17.90717891,0.4,-1.9,,N,
Au,3549_L,L,Gehyra variegata,2/3/1979 19:27,0,0,29.4,28.96,23.87978564,28.8,29.97,24.78862595,0.4,-1.2,,N,
Au,1650_L,L,Gehyra variegata,28/11/1978 20:09,0,0,26.2,25.71,16.71052452,24.4,26.61,17.69621128,0.5,-2.2,,N,
Au,2124_L,L,Gehyra variegata,17/12/1978 20:00,0,0,27,26.52,18.71048444,24.7,27.04,20.087322,0.5,-2.3,,N,
Au,3548_L,L,Gehyra variegata,2/3/1979 19:23,0,0,29.5,28.99,23.87978564,28.7,29.99,24.78862595,0.5,-1.3,,N,
Au,3560_L,L,Gehyra variegata,2/3/1979 19:42,0,0,29.3,28.83,21.47426972,29.1,29.89,21.77113774,0.5,-0.8,,N,
Au,3561_L,L,Gehyra variegata,2/3/1979 19:49,0,0,29.3,28.77,21.47426972,29.1,29.85,21.77113774,0.5,-0.8,,N,
Au,1695_L,L,Gehyra variegata,29/11/1978 19:20,0,0,24.6,24.03,16.60287727,24,25.76,17.96941344,0.6,-1.8,,N,
Au,2127_L,L,Gehyra variegata,17/12/1978 19:43,0,0,27.2,26.62,18.71048444,27.2,27.08,20.087322,0.6,0.1,,N,
Au,2861_L,L,Gehyra variegata,7/2/1979 19:40,0,0,29.4,28.84,21.00523247,29.6,30.8,22.83435048,0.6,-1.2,,N,
Au,2860_L,L,Gehyra variegata,7/2/1979 19:31,0,0,29.7,29.05,21.00523247,29.4,30.95,22.83435048,0.6,-1.6,,N,
Au,3555_L,L,Gehyra variegata,2/3/1979 20:14,0,0,28.6,28.02,21.47426972,28,29.08,21.77113774,0.6,-1.1,,N,
Au,3563_L,L,Gehyra variegata,2/3/1979 20:15,0,0,28.6,27.97,21.47426972,28,29.03,21.77113774,0.6,-1,,N,
Au,1250_L,L,Gehyra variegata,6/11/1978 19:33,0,0,25.8,25.15,18.31799714,23.4,27.43,18.94965883,0.7,-4,,N,
Au,1287_L,L,Gehyra variegata,7/11/1978 20:18,0,0,26.8,26.06,15.52286588,26.8,27.09,15.29080361,0.7,-0.3,,N,
Au,1729_L,L,Gehyra variegata,30/11/1978 19:55,0,0,25.1,24.44,19.09083287,24,26.93,20.91119062,0.7,-2.9,,N,
Au,2355_L,L,Gehyra variegata,8/1/1979 20:22,0,0,31.9,31.2,24.22191666,29.9,32.6,25.56733815,0.7,-2.7,,N,
Au,3374_L,L,Gehyra variegata,26/2/1979 20:20,0,0,21.5,20.83,15.76289937,20.9,22.78,17.46471843,0.7,-1.9,,N,
Au,3546_L,L,Gehyra variegata,2/3/1979 19:10,0,0,29.8,29.1,23.87978564,28.7,30.06,24.78862595,0.7,-1.4,,N,
Au,3564_L,L,Gehyra variegata,2/3/1979 20:25,0,0,28.2,27.5,21.47426972,27.5,28.53,21.77113774,0.7,-1,,N,
Au,3557_L,L,Gehyra variegata,2/3/1979 20:40,0,0,27.5,26.79,20.78151785,28.2,27.77,20.81674614,0.7,0.4,,N,
Au,1068_L,L,Gehyra variegata,28/10/1978 19:45,-2.5,0,19,18.22,20.85665583,19,19.53,12.91058337,0.8,-0.5,,N,
Au,3457_L,L,Gehyra variegata,28/2/1979 20:02,0,0,25.8,25.02,17.41128281,23,26.09,18.27642295,0.8,-3.1,,N,
Au,3541_L,L,Gehyra variegata,2/3/1979 19:22,0,0,29.8,29,23.87978564,29.2,30,24.78862595,0.8,-0.8,,N,
Au,1067_L,L,Gehyra variegata,28/10/1978 19:25,0,0,19.4,18.47,13.02161707,19,19.73,14.58560543,0.9,-0.7,,N,
Au,1246_L,L,Gehyra variegata,6/11/1978 19:15,0,0,26.2,25.26,19.39548428,24.5,27.53,20.35785401,0.9,-3,,N,
Au,1286_L,L,Gehyra variegata,7/11/1978 20:15,0,0,27,26.15,15.52286588,27,27.2,15.29080361,0.9,-0.2,,N,
Au,2125_L,L,Gehyra variegata,17/12/1978 19:25,0,0,27.6,26.73,19.90253074,27.4,27.11,21.35122267,0.9,0.3,,N,
Au,2128_L,L,Gehyra variegata,17/12/1978 20:00,0,0,27.4,26.52,18.71048444,27.4,27.04,20.087322,0.9,0.4,,N,
Au,3454_L,L,Gehyra variegata,28/2/1979 20:59,0,0,22.6,21.66,16.91454482,19.3,22.49,17.90717891,0.9,-3.2,,N,
Au,1291_L,L,Gehyra variegata,7/11/1978 20:34,0,0,26.6,25.58,14.88359351,26.6,26.5,14.75450013,1,0.1,,N,
Au,2177_L,L,Gehyra variegata,26/12/1978 19:30,0,0,30.8,29.83,21.96426223,29.4,29.61,22.68472158,1,-0.2,,N,
Au,3054_L,L,Gehyra variegata,15/2/1979 20:38,0,0,28,27.04,23.25441427,28.3,26.12,23.19022801,1,2.2,,N,
Au,3455_L,L,Gehyra variegata,28/2/1979 21:01,0,0,22.6,21.6,16.91454482,19.2,22.42,17.90717891,1,-3.2,,N,
Au,3567_L,L,Gehyra variegata,2/3/1979 21:50,0,0,26.4,25.43,19.5018685,26.6,26.4,19.98624485,1,0.2,,N,
Au,1293_L,L,Gehyra variegata,7/11/1978 20:45,0,0,26.4,25.25,14.88359351,26,26.1,14.75450013,1.1,-0.1,,N,
Au,2812_L,L,Gehyra variegata,5/2/1979 20:01,0,0,27.2,26.05,18.86240149,25.1,27.57,20.4995423,1.1,-2.5,,N,
Au,3456_L,L,Gehyra variegata,28/2/1979 21:14,0,0,22.6,21.49,16.91454482,22.2,22.31,17.90717891,1.1,-0.1,,N,
Au,3453_L,L,Gehyra variegata,28/2/1979 20:58,0,0,22.8,21.72,16.91454482,19.3,22.55,17.90717891,1.1,-3.2,,N,
Au,3562_L,L,Gehyra variegata,2/3/1979 19:52,0,0,29.9,28.75,21.47426972,29.1,29.83,21.77113774,1.1,-0.7,,N,
Au,1285_L,L,Gehyra variegata,7/11/1978 20:11,0,0,27.5,26.27,15.52286588,27.5,27.34,15.29080361,1.2,0.2,,N,
Au,3463_L,L,Gehyra variegata,28/2/1979 20:47,0,0,23.6,22.37,16.91454482,23,23.25,17.90717891,1.2,-0.2,,N,
Au,3565_L,L,Gehyra variegata,2/3/1979 21:31,0,0,26.8,25.59,19.5018685,27.1,26.53,19.98624485,1.2,0.6,,N,
Au,2592_L,L,Gehyra variegata,21/1/1979 20:11,0,0,27.1,25.83,17.09392086,27.4,27.56,18.82599358,1.3,-0.2,,N,
Au,2884_L,L,Gehyra variegata,8/2/1979 19:45,0,0,30.2,28.9,21.02867321,29.6,30.73,23.04187207,1.3,-1.1,,N,
Au,3376_L,L,Gehyra variegata,26/2/1979 19:25,0,0,23.8,22.48,16.96953516,23.5,24.48,19.00128386,1.3,-1,,N,
Au,3501_L,L,Gehyra variegata,1/3/1979 19:30,0,0,28.9,27.62,21.19534471,27.1,28.96,22.07519614,1.3,-1.9,,N,
Au,1288_L,L,Gehyra variegata,7/11/1978 20:21,0,0,27.4,25.97,15.52286588,27.2,26.98,15.29080361,1.4,0.2,,N,
Au,2590_L,L,Gehyra variegata,21/1/1979 20:00,0,0,28,26.58,17.09392086,27.7,28.38,18.82599358,1.4,-0.7,,N,
Au,2614_L,L,Gehyra variegata,25/1/1979 20:18,0,0,28.4,27.01,18.73494316,28.2,28.6,19.90712843,1.4,-0.4,,N,
Au,2830_L,L,Gehyra variegata,6/2/1979 20:02,0,0,29.3,27.93,20.14848511,28.3,29.6,21.7603776,1.4,-1.3,,N,
Au,3508_L,L,Gehyra variegata,1/3/1979 20:00,0,0,28.8,27.35,21.19534471,27.5,28.78,22.07519614,1.4,-1.3,,N,
Au,3566_L,L,Gehyra variegata,2/3/1979 21:40,0,0,26.9,25.51,19.5018685,26.6,26.47,19.98624485,1.4,0.1,,N,
Au,1282_L,L,Gehyra variegata,7/11/1978 19:55,0,0,28.2,26.69,15.52286588,28.2,27.84,15.29080361,1.5,0.4,,N,
Au,1281_L,L,Gehyra variegata,7/11/1978 19:45,0,0,28.4,26.86,15.52286588,28.2,28.02,15.29080361,1.5,0.2,,N,
Au,2831_L,L,Gehyra variegata,6/2/1979 20:07,0,0,29.1,27.6,20.14848511,28.2,29.26,21.7603776,1.5,-1.1,,N,
Au,1247_L,L,Gehyra variegata,6/11/1978 19:18,0,0,26.8,25.24,19.39548428,23,27.51,20.35785401,1.6,-4.5,,N,
Au,1252_L,L,Gehyra variegata,6/11/1978 20:17,0,0,25.4,23.76,18.31799714,24.2,25.86,18.94965883,1.6,-1.7,,N,
Au,1283_L,L,Gehyra variegata,7/11/1978 20:00,0,0,28.2,26.6,15.52286588,28.2,27.75,15.29080361,1.6,0.4,,N,
Au,1289_L,L,Gehyra variegata,7/11/1978 20:24,0,0,27.5,25.88,15.52286588,26.5,26.87,15.29080361,1.6,-0.4,,N,
Au,3130_L,L,Gehyra variegata,17/2/1979 20:40,0,0,27.8,26.18,20.21377731,28.4,26.53,21.05623438,1.6,1.9,,N,
Au,1001_L,L,Gehyra variegata,26/10/1978 19:22,0,0,23,21.27,13.500045,23,21.38,14.44212814,1.7,1.6,,N,
Au,3133_L,L,Gehyra variegata,17/2/1979 19:35,0,0,30,28.29,21.05984994,29.1,28.59,21.77589988,1.7,0.5,,N,
Au,1069_L,L,Gehyra variegata,28/10/1978 19:45,-2.5,0,20,18.22,20.85665583,17.8,19.53,12.91058337,1.8,-1.7,,N,
Au,1280_L,L,Gehyra variegata,7/11/1978 20:12,0,0,28,26.24,15.52286588,28.2,27.31,15.29080361,1.8,0.9,,N,
Au,2813_L,L,Gehyra variegata,5/2/1979 20:05,0,0,27.7,25.85,18.86240149,26.6,27.37,20.4995423,1.8,-0.8,,N,
Au,3128_L,L,Gehyra variegata,17/2/1979 20:17,0,0,28.7,26.84,21.05984994,28.5,27.19,21.77589988,1.9,1.3,,N,
Au,3253_L,L,Gehyra variegata,21/2/1979 19:15,0,0,28.6,26.67,21.19424195,28.9,27.29,22.66707816,1.9,1.6,,N,
Au,3545_L,L,Gehyra variegata,2/3/1979 19:05,0,0,31,29.15,23.87978564,28.7,30.09,24.78862595,1.9,-1.4,,N,
Au,1003_L,L,Gehyra variegata,26/10/1978 19:36,0,0,23.2,21.17,13.01801311,22.6,21.31,13.84863589,2,1.3,,N,
Au,1057_L,L,Gehyra variegata,28/10/1978 15:25,0,0,33,30.97,14.58365744,20.9,25.62,15.75649218,2,-4.7,,N,
Au,2591_L,L,Gehyra variegata,21/1/1979 20:09,0,0,28,25.96,17.09392086,27.8,27.71,18.82599358,2,0.1,,N,
Au,3129_L,L,Gehyra variegata,17/2/1979 20:35,0,0,28.3,26.32,20.21377731,28.4,26.68,21.05623438,2,1.7,,N,
Au,1366_L,L,Gehyra variegata,12/11/1978 20:52,-2.5,0,17.6,15.46,17.06054122,17.6,17.03,11.354251,2.1,0.6,,N,
Au,1398_L,L,Gehyra variegata,13/11/1978 19:16,0,0,22.8,20.72,17.54316996,23.8,22.11,17.86054551,2.1,1.7,,N,
Au,1406_L,L,Gehyra variegata,13/11/1978 20:24,0,0,21.6,19.52,16.84564726,22.2,20.49,16.82355518,2.1,1.7,,N,
Au,2859_L,L,Gehyra variegata,7/2/1979 19:23,0,0,31.3,29.23,22.212861,30.4,31.07,24.16273081,2.1,-0.7,,N,
Au,3125_L,L,Gehyra variegata,17/2/1979 20:05,0,0,29.4,27.19,21.05984994,27.4,27.53,21.77589988,2.2,-0.1,,N,
Au,1363_L,L,Gehyra variegata,12/11/1978 20:35,-2.5,0,17.8,15.52,17.06054122,18.6,17.11,11.354251,2.3,1.5,,N,
Au,1691_L,L,Gehyra variegata,29/11/1978 16:58,0,0,36,33.69,17.7174708,29.8,29.27,19.18114925,2.3,0.5,,N,
Au,1401_L,L,Gehyra variegata,13/11/1978 19:32,0,0,22.8,20.42,16.84564726,24.2,21.82,16.82355518,2.4,2.4,,N,
Au,1000_L,L,Gehyra variegata,26/10/1978 19:15,0,0,23.8,21.33,13.500045,23,21.41,14.44212814,2.5,1.6,,N,
Au,1253_L,L,Gehyra variegata,6/11/1978 20:20,0,0,26,23.54,18.31799714,25.5,25.61,18.94965883,2.5,-0.1,,N,
Au,1365_L,L,Gehyra variegata,12/11/1978 20:47,-2.5,0,18,15.47,17.06054122,17.8,17.05,11.354251,2.5,0.8,,N,
Au,1249_L,L,Gehyra variegata,6/11/1978 19:26,0,0,27.8,25.19,19.39548428,23.8,27.47,20.35785401,2.6,-3.7,,N,
Au,1358_L,L,Gehyra variegata,12/11/1978 20:05,0,0,18.2,15.63,13.25134715,18.2,17.26,13.76845195,2.6,0.9,,N,
Au,1362_L,L,Gehyra variegata,12/11/1978 20:26,0,0,18.2,15.55,13.25134715,18.2,17.16,13.76845195,2.6,1,,N,
Au,2593_L,L,Gehyra variegata,21/1/1979 20:20,0,0,27.8,25.21,17.09392086,26.9,26.89,18.82599358,2.6,0,,N,
Au,3126_L,L,Gehyra variegata,17/2/1979 20:10,0,0,29.6,27.05,21.05984994,27.4,27.39,21.77589988,2.6,0,,N,
Au,3458_L,L,Gehyra variegata,28/2/1979 20:54,0,0,24.6,21.96,16.91454482,23.6,22.81,17.90717891,2.6,0.8,,N,
Au,1364_L,L,Gehyra variegata,12/11/1978 20:44,-2.5,0,18.2,15.49,17.06054122,18.4,17.07,11.354251,2.7,1.3,,N,
Au,1407_L,L,Gehyra variegata,13/11/1978 20:27,0,0,22.2,19.47,16.84564726,22.2,20.38,16.82355518,2.7,1.8,,N,
Au,1357_L,L,Gehyra variegata,12/11/1978 20:00,0,0,18.4,15.64,13.25134715,NA,17.29,13.76845195,2.8,NA,,N,
Au,1359_L,L,Gehyra variegata,12/11/1978 20:07,0,0,18.4,15.62,13.25134715,18.4,17.25,13.76845195,2.8,1.1,,N,
Au,1361_L,L,Gehyra variegata,12/11/1978 20:23,0,0,18.4,15.56,13.25134715,18.4,17.17,13.76845195,2.8,1.2,,N,
Au,1400_L,L,Gehyra variegata,13/11/1978 19:25,0,0,23.4,20.55,17.54316996,21.8,21.94,17.86054551,2.8,-0.1,,N,
Au,1355_L,L,Gehyra variegata,12/11/1978 19:37,0,0,18.8,15.86,13.25134715,18.4,17.51,13.76845195,2.9,0.9,,N,
Au,1408_L,L,Gehyra variegata,13/11/1978 20:37,0,0,22.2,19.32,16.45727036,22.2,20.04,16.47911643,2.9,2.2,,N,
Au,1402_L,L,Gehyra variegata,13/11/1978 19:45,0,0,23.2,20.18,16.84564726,23.8,21.58,16.82355518,3,2.2,,N,
Au,1356_L,L,Gehyra variegata,12/11/1978 19:49,0,0,18.8,15.75,13.25134715,18.8,17.39,13.76845195,3.1,1.4,,N,
Au,3122_L,L,Gehyra variegata,17/2/1979 19:40,0,0,31.2,28.1,21.05984994,28.8,28.4,21.77589988,3.1,0.4,,N,
Au,1360_L,L,Gehyra variegata,12/11/1978 20:17,0,0,18.8,15.58,13.25134715,18.8,17.2,13.76845195,3.2,1.6,,N,
Au,2832_L,L,Gehyra variegata,6/2/1979 20:28,0,0,29.4,26.24,20.14848511,28,27.84,21.7603776,3.2,0.2,,N,
Au,1403_L,L,Gehyra variegata,13/11/1978 19:52,0,0,23.4,20.05,16.84564726,23.2,21.46,16.82355518,3.3,1.7,,N,
Au,1394_L,L,Gehyra variegata,13/11/1978 19:39,0,0,23.6,20.29,16.84564726,22.2,21.69,16.82355518,3.3,0.5,,N,
Au,1697_L,L,Gehyra variegata,29/11/1978 20:45,0,0,24.2,20.81,14.59908231,22.2,22.5,15.84881758,3.4,-0.3,,N,
Au,3375_L,L,Gehyra variegata,26/2/1979 20:25,0,0,24,20.55,15.76289937,21.6,22.47,17.46471843,3.4,-0.9,,N,
Au,1693_L,L,Gehyra variegata,29/11/1978 20:40,0,0,24.6,21.1,14.59908231,21.8,22.81,15.84881758,3.5,-1,,N,
Au,1354_L,L,Gehyra variegata,12/11/1978 19:30,0,0,19.6,15.93,13.25134715,19.6,17.57,13.76845195,3.7,2,,N,
Au,1397_L,L,Gehyra variegata,13/11/1978 20:52,0,0,22.8,19.08,16.45727036,22.1,19.52,16.47911643,3.7,2.6,,N,
Au,3131_L,L,Gehyra variegata,17/2/1979 20:55,0,0,29.4,25.74,20.21377731,27.6,26.11,21.05623438,3.7,1.5,,N,
Au,929_L,L,Gehyra variegata,16/10/1978 19:22,0,0,20.4,16.58,13.20757859,19.2,16.86,14.33011499,3.8,2.3,,N,
Au,1404_L,L,Gehyra variegata,13/11/1978 20:17,0,0,23.4,19.63,16.84564726,22.8,20.73,16.82355518,3.8,2.1,,N,
Au,1409_L,L,Gehyra variegata,13/11/1978 20:55,0,0,22.8,19.04,16.45727036,22.6,19.42,16.47911643,3.8,3.2,,N,
Au,1393_L,L,Gehyra variegata,13/11/1978 19:23,0,0,24.8,20.59,17.54316996,22.7,21.98,17.86054551,4.2,0.7,,N,
Au,2596_L,L,Gehyra variegata,21/1/1979 20:35,0,0,28.7,24.18,16.70960518,26.4,25.77,18.32497044,4.5,0.6,,N,
Au,1399_L,L,Gehyra variegata,13/11/1978 19:20,0,0,25.8,20.64,17.54316996,23.8,22.03,17.86054551,5.2,1.8,,N,
Au,3743_R,R,Gehyra variegata,6/3/1979 08:55,0,42,26,34.1,34.8675076,23,26.42,32.48397208,-8.1,-3.4,,N,
Au,1187_R,R,Gehyra variegata,4/11/1978 07:55,0,36,29,34.8,34.76364691,26,27.34,33.14634478,-5.8,-1.3,,N,
Au,1147_R,R,Gehyra variegata,2/11/1978 08:49,0,42,28.7,33.8,35.20273697,25.6,25.52,31.59912709,-5.1,0.1,,N,
Au,2298_R,R,Gehyra variegata,1/1/1979 20:00,0,0,30.6,35.74,27.76764231,31.2,35.71,29.38968475,-5.1,-4.5,,N,
Au,2297_R,R,Gehyra variegata,1/1/1979 19:50,0,0,30.9,35.83,27.76764231,31.3,35.77,29.38968475,-4.9,-4.5,,N,
Au,2744_R,R,Gehyra variegata,1/2/1979 19:50,0,0,32.2,36.88,19.86106019,33.4,38.01,19.87956754,-4.7,-4.6,,N,
Au,1078_R,R,Gehyra variegata,30/10/1978 07:15,0,24,21.8,26.18,34.88374776,17.4,17.23,27.38255547,-4.4,0.2,,N,
Au,3191_R,R,Gehyra variegata,19/2/1979 08:28,0,48,29.2,33.33,35.0820327,29.2,26.42,33.57993304,-4.1,2.8,,N,
Au,2299_R,R,Gehyra variegata,1/1/1979 20:05,0,0,31.6,35.41,27.76764231,31.1,35.44,29.38968475,-3.8,-4.3,,N,
Au,2746_R,R,Gehyra variegata,1/2/1979 20:05,0,0,33,36.26,19.86106019,32.8,37.48,19.87956754,-3.3,-4.7,,N,
Au,3604_R,R,Gehyra variegata,3/3/1979 19:10,0,0,26.2,29.12,22.13159019,27.3,29.35,23.66191784,-2.9,-2.1,,N,
Au,3968_R,R,Gehyra variegata,12/3/1979 11:00,0,0,36.4,38.57,35.21384046,36,37.58,32.97510695,-2.2,-1.6,,N,
Au,1973_R,R,Gehyra variegata,14/12/1978 08:15,0,50,32.4,34.49,40.64858187,30.2,30.3,37.42229384,-2.1,-0.1,,N,
Au,3612_R,R,Gehyra variegata,3/3/1979 20:01,0,0,26.7,28.47,21.0686285,26.8,29.09,22.46285337,-1.8,-2.3,,N,
Au,3877_R,R,Gehyra variegata,9/3/1979 08:10,0,50,28.9,30.69,36.87033259,23.5,23.53,36.17623199,-1.8,0,,N,
Au,3611_R,R,Gehyra variegata,3/3/1979 20:00,0,0,26.8,28.53,21.0686285,26.8,29.16,22.46285337,-1.7,-2.4,,N,
Au,3609_R,R,Gehyra variegata,3/3/1979 19:46,0,0,27.2,28.7,21.0686285,27.2,29.21,22.46285337,-1.5,-2,,N,
Au,2538_R,R,Gehyra variegata,18/1/1979 12:00,0,0,39.1,40.47,34.96787049,39,40.7,37.04296522,-1.4,-1.7,,N,
Au,3605_R,R,Gehyra variegata,3/3/1979 19:15,0,0,27.7,29.06,22.13159019,27.4,29.33,23.66191784,-1.4,-1.9,,N,
Au,1148_R,R,Gehyra variegata,2/11/1978 08:54,0,42,32.6,33.89,35.20273697,27.6,25.7,31.59912709,-1.3,1.9,,N,
Au,3996_R,R,Gehyra variegata,12/3/1979 20:19,0,0,30.6,31.9,26.06657762,29.5,31.78,25.89835811,-1.3,-2.3,,N,
Au,3666_R,R,Gehyra variegata,4/3/1979 20:05,0,0,27.2,28.22,19.8141835,28.7,29.48,21.32879319,-1,-0.8,,N,
Au,3613_R,R,Gehyra variegata,3/3/1979 20:12,0,0,27.1,27.83,21.0686285,26.8,28.43,22.46285337,-0.7,-1.6,,N,
Au,1101_R,R,Gehyra variegata,31/10/1978 11:15,0,0,34.3,34.93,22.10239124,28.1,27.42,23.33595808,-0.6,0.7,,N,
Au,3597_R,R,Gehyra variegata,3/3/1979 19:35,0,0,28.2,28.82,21.0686285,27.2,29.25,22.46285337,-0.6,-2.1,,N,
Au,1458_R,R,Gehyra variegata,15/11/1978 16:40,0,0,33,33.38,18.32332409,27.8,27.09,18.51915504,-0.4,0.7,,N,
Au,3986_R,R,Gehyra variegata,12/3/1979 19:23,0,0,32,32.38,27.0725737,31.5,32.17,26.91117803,-0.4,-0.7,,N,
Au,4073_R,R,Gehyra variegata,13/3/1979 20:33,0,0,28.2,28.58,25.88677117,26,28.51,26.08137697,-0.4,-2.5,,N,
Au,3978_R,R,Gehyra variegata,12/3/1979 20:23,0,0,31.6,31.76,26.06657762,31.4,31.63,25.89835811,-0.2,-0.2,,N,
Au,2277_R,R,Gehyra variegata,31/12/1978 20:04,0,0,32,32.1,26.62076292,34,33.2,27.42215515,-0.1,0.8,,N,
Au,2481_R,R,Gehyra variegata,15/1/1979 19:53,0,0,35.4,35.38,29.45103047,36.4,36.61,29.50902147,0,-0.2,,N,
Au,4075_R,R,Gehyra variegata,13/3/1979 20:48,0,0,28.4,28.35,25.88677117,24,28.29,26.08137697,0,-4.3,,N,
Au,3707_R,R,Gehyra variegata,5/3/1979 19:20,0,0,27.8,27.71,21.11983461,28.4,29.11,22.55932215,0.1,-0.7,,N,
Au,3715_R,R,Gehyra variegata,5/3/1979 19:55,0,0,27.4,27.25,20.1005238,27.6,28.76,21.46430194,0.1,-1.2,,N,
Au,3969_R,R,Gehyra variegata,12/3/1979 11:10,0,0,38.7,38.56,35.21384046,37.6,37.58,32.97510695,0.1,0,,N,
Au,4059_R,R,Gehyra variegata,13/3/1979 18:49,0,0,30.2,30.13,27.79410226,30.1,29.6,27.97889955,0.1,0.5,,N,
Au,1224_R,R,Gehyra variegata,5/11/1978 20:04,0,0,23.8,23.61,15.40370367,20.8,25.31,17.0653049,0.2,-4.5,,N,
Au,3988_R,R,Gehyra variegata,12/3/1979 19:40,0,0,32.7,32.47,26.06657762,32.5,32.32,25.89835811,0.2,0.2,,N,
Au,4071_R,R,Gehyra variegata,13/3/1979 20:07,0,0,29.2,28.97,26.46628431,27.2,28.87,26.60412612,0.2,-1.7,,N,
Au,2317_R,R,Gehyra variegata,2/1/1979 20:01,0,0,34.1,33.76,28.28887673,35.7,35.54,29.5221543,0.3,0.2,,N,
Au,2484_R,R,Gehyra variegata,16/1/1979 02:10,0,39,30.6,30.3,35.04575151,29.7,30.68,31.95542038,0.3,-1,,N,
Au,4094_R,R,Gehyra variegata,14/3/1979 08:05,0,50,34,33.66,40.70749095,34.9,30.24,40.2631961,0.3,4.7,,N,
Au,2267_R,R,Gehyra variegata,30/12/1978 19:50,0,0,32.3,31.91,26.43405372,30.4,33.74,27.8498189,0.4,-3.3,,N,
Au,1136_R,R,Gehyra variegata,1/11/1978 20:00,0,0,21.6,21.09,14.34666534,22.2,22.62,15.66367721,0.5,-0.4,,N,
Au,2258_R,R,Gehyra variegata,30/12/1978 20:07,0,0,32.1,31.57,26.43405372,29,33.44,27.8498189,0.5,-4.4,,N,
Au,2537_R,R,Gehyra variegata,18/1/1979 12:00,0,0,41,40.47,34.96787049,39,40.7,37.04296522,0.5,-1.7,,N,
Au,2733_R,R,Gehyra variegata,31/1/1979 19:30,0,0,32,31.49,28.89696538,33.4,33.01,30.29852745,0.5,0.4,,N,
Au,3993_R,R,Gehyra variegata,12/3/1979 20:03,0,0,33,32.47,26.06657762,33.4,32.39,25.89835811,0.5,1,,N,
Au,4083_R,R,Gehyra variegata,13/3/1979 19:10,0,0,29.9,29.41,27.79410226,29.7,29.16,27.97889955,0.5,0.5,,N,
Au,4086_R,R,Gehyra variegata,13/3/1979 20:25,0,0,29.2,28.7,26.46628431,28.9,28.62,26.60412612,0.5,0.3,,N,
Au,1134_R,R,Gehyra variegata,1/11/1978 19:45,0,0,21.8,21.19,14.34666534,22.2,22.72,15.66367721,0.6,-0.5,,N,
Au,3895_R,R,Gehyra variegata,10/3/1979 19:55,0,0,25.5,24.85,20.61843583,30.8,26.68,22.56273512,0.6,4.1,,N,
Au,4082_R,R,Gehyra variegata,13/3/1979 19:03,0,0,30.1,29.46,27.79410226,29.7,29.18,27.97889955,0.6,0.5,,N,
Au,4072_R,R,Gehyra variegata,13/3/1979 20:09,0,0,29.5,28.94,26.46628431,28,28.85,26.60412612,0.6,-0.9,,N,
Au,4066_R,R,Gehyra variegata,13/3/1979 19:45,0,0,29.8,29.18,26.46628431,28,29.03,26.60412612,0.6,-1,,N,
Au,2505_R,R,Gehyra variegata,16/1/1979 19:54,0,0,29,28.26,17.248518,28.8,28.95,17.83251481,0.7,-0.1,,N,
Au,2769_R,R,Gehyra variegata,2/2/1979 19:30,-2.5,0,25.8,25.14,21.0290675,25.2,26.48,12.52898639,0.7,-1.3,,N,
Au,3724_R,R,Gehyra variegata,5/3/1979 20:04,0,0,27.7,26.97,20.1005238,27.5,28.47,21.46430194,0.7,-1,,N,
Au,3991_R,R,Gehyra variegata,12/3/1979 19:49,0,0,33.2,32.52,26.06657762,28.6,32.4,25.89835811,0.7,-3.8,,N,
Au,2229_R,R,Gehyra variegata,29/12/1978 19:48,0,0,30,29.22,22.2279404,30.5,30.64,23.63736631,0.8,-0.1,,N,
